CATID,SRC,RA_OBJ,DEC_OBJ,z_spec,Mstar,r_e,ellip,PA_phot,PA_GASKIN,PA_GASKIN_ERR,PA_STELKIN,PA_STELKIN_ERR,LAMBDAR_RE,VSIGMA_RE,SIGMA_RE,WARNMULT,WARNFILL,WARNZ,IN_KIDS1000
77967,GAMA,215.61509409666667,0.05905104,0.03169,10.37,5.17,0.5294,171.53,175.5,0.16666667,nan,nan,nan,nan,nan,2,0,0,1
48049,GAMA,215.6319114,-0.65529765,0.05514,10.56,3.07,0.4523,79.29999,223.0,0.5,252.5,1.0833334,0.3684853,0.42612517,158.2272,0,0,0,1
106343,GAMA,215.63340032,0.84557671,0.04007,9.12,2.47,0.0257,29.980011,291.5,0.33333334,303.5,29.916666,nan,nan,48.361794,0,0,0,1
63389,GAMA,215.75063207,-0.25453806,0.05489,10.07,4.52,0.4206,142.08,314.5,0.16666667,319.5,1.9166666,0.5631472,0.750658,88.55557,0,0,0,1
15481,GAMA,215.75408194,0.79435287,0.05407,11.08,5.63,0.044,3.3899994,69.5,0.16666667,199.0,8.75,0.071238264,0.07618185,225.85182,0,0,0,1
238922,GAMA,215.7872446,1.67158066,0.02618,10.74,6.33,0.1972,127.53,46.0,0.16666667,312.5,0.75,0.32164177,0.337657,185.24484,0,0,0,1
106376,GAMA,215.81120597,0.97833926,0.0401,10.27,8.51,0.1453,63.58,289.5,0.16666667,276.5,5.25,0.29712158,0.33089557,nan,0,0,0,1
228066,GAMA,215.86741742,1.10209118,0.03968,10.31,5.11,0.774,87.70999,269.0,0.16666667,265.0,1.75,0.40295503,0.50627196,143.36952,0,0,0,1
106389,GAMA,215.90105241,1.00760341,0.04009,10.2,5.95,0.7866,63.630005,243.0,0.16666667,240.5,2.3333333,0.610917,0.89370394,117.8591,0,0,0,1
37050,GAMA,215.90250973,-1.06030399,0.03103,9.12,5.53,0.3042,85.29,93.5,0.16666667,119.0,13.166667,nan,nan,67.01784,0,0,0,1
511789,GAMA,215.9924649,-1.12841864,0.03437,9.02,7.44,0.8743,109.700005,292.0,0.25,nan,nan,nan,nan,nan,2,0,0,1
508138,GAMA,216.07367614,-1.58419191,0.05612,10.49,3.22,0.6875,53.14,40.0,0.16666667,51.5,1.5833334,0.43469423,0.52369654,125.930176,0,0,0,1
508132,GAMA,216.07692905,-1.60997944,0.09106,11.04,2.03,0.3414,10.130005,108.0,0.16666667,344.5,2.25,0.092589945,0.098657876,322.08475,1,0,0,1
228086,GAMA,216.08083664,1.12442128,0.03871,9.18,4.98,0.1959,118.979996,177.0,0.16666667,243.0,29.916666,nan,nan,49.476414,0,0,0,1
485504,GAMA,216.10103095,-1.76490306,0.05613,10.2,5.32,0.2314,31.200012,207.0,0.16666667,207.5,1.5833334,0.5565319,0.7463149,87.1372,0,0,0,1
508144,GAMA,216.12632633,-1.62839152,0.05701,10.47,1.68,0.4037,132.86,240.0,5.3333335,312.5,2.8333333,0.048563913,0.050841294,144.41243,1,0,0,1
228104,GAMA,216.131261,1.18759148,0.03912,9.13,0.75,0.1246,18.529999,96.5,1.8333334,6.5,29.916666,nan,nan,44.20305,0,0,0,1
228105,GAMA,216.13822121,1.17731892,0.03881,11.03,12.38,0.1823,34.23999,15.0,0.41666666,27.0,3.5833333,0.19562829,0.17991376,nan,0,0,0,1
508180,GAMA,216.1556435,-1.63892988,0.05554,11.06,5.42,0.2984,62.419983,243.5,0.16666667,242.5,2.5,0.20683146,0.21650782,210.20448,0,0,0,1
297557,GAMA,216.16947533,1.50944992,0.02611,8.41,2.44,0.6562,23.880005,198.5,0.16666667,92.0,29.916666,nan,nan,60.01064,0,0,0,1
508184,GAMA,216.18100643,-1.57032579,0.05715,10.78,5.17,0.2671,37.100006,38.0,0.25,34.0,1.0833334,0.40106124,0.44567442,155.34297,0,0,0,1
485529,GAMA,216.24764829,-1.86856097,0.03018,9.07,2.78,0.4625,28.839996,115.5,14.833332,62.5,29.916666,nan,nan,46.804173,0,0,0,1
511863,GAMA,216.28745658,-1.1134688,0.0088,9.36,8.37,0.7133,59.799988,245.0,0.5833333,64.0,1.5,nan,nan,nan,0,0,0,1
511864,GAMA,216.30761024,-1.09945922,0.05557,10.02,1.08,0.2798,2.8700027,324.5,5.0,352.0,4.083332,nan,nan,79.53777,0,0,0,1
37064,GAMA,216.37267307,-1.06617408,0.05524,10.65,5.05,0.2617,115.6,308.0,0.16666667,305.5,0.9166667,0.51894873,0.6128445,139.84636,0,0,0,1
511867,GAMA,216.38846073,-1.11394391,0.05523,10.68,6.15,0.4029,27.809998,40.0,0.16666667,37.5,0.5833333,0.63353604,0.9248774,130.66478,0,0,0,1
492384,GAMA,216.3946087,-1.37611813,0.05543,10.46,3.77,0.454,139.53,138.0,0.16666667,142.5,0.9166667,0.57157195,0.75039345,121.99833,0,0,0,1
106507,GAMA,216.40845775,1.01267038,0.05474,10.22,5.94,0.7226,28.769989,26.5,0.16666667,25.5,2.0,0.6431318,0.96479994,104.72577,0,0,0,1
239092,GAMA,216.40870223,1.60042781,0.03861,9.99,9.75,0.2268,142.5,278.5,1.1666666,308.0,29.916666,0.38165593,0.45866808,nan,0,0,0,1
492411,GAMA,216.47950699,-1.47142353,0.05563,10.7,1.88,0.0419,111.39,82.5,0.6666667,108.5,2.25,0.10450015,0.1098,123.973076,0,0,0,1
492414,GAMA,216.50319504,-1.41179581,0.05494,10.1,4.4,0.0237,160.11,61.5,0.16666667,53.0,2.9166667,nan,nan,40.602596,0,0,0,1
508268,GAMA,216.52017589,-1.53893514,0.05484,10.25,7.58,0.3404,37.270004,36.0,0.41666666,341.0,29.916666,0.21999015,0.2324965,111.202965,0,0,0,1
511890,GAMA,216.53658941,-1.20229668,0.05549,10.55,3.86,0.6191,47.83,226.0,0.5,221.5,1.0,0.35561743,0.41632062,136.24535,0,0,0,1
239109,GAMA,216.54178891,1.60488788,0.08535,11.12,6.41,0.4547,70.01999,67.5,0.16666667,69.0,0.75,0.6053502,0.7878672,215.4013,0,0,0,1
106549,GAMA,216.55409249,0.8605753,0.03186,10.27,3.14,0.0423,84.33002,244.0,1.9166666,76.5,1.4166666,0.21197236,0.22270846,72.65036,0,0,0,1
511892,GAMA,216.55726194,-1.19000252,0.05525,10.86,5.99,0.24,119.14,299.0,0.41666666,301.5,1.5833334,0.3048587,0.3262446,168.37521,0,0,0,1
297633,GAMA,216.56453227,1.49149243,0.05503,10.43,5.69,0.2523,4.630005,173.5,0.16666667,175.5,1.25,0.6062262,0.8044126,99.628815,0,0,0,1
508312,GAMA,216.59876743,-1.59373578,0.05572,10.19,1.98,0.6444,134.51001,145.5,0.16666667,321.5,3.5,0.33429518,0.36537942,98.09542,0,0,0,1
568817,GAMA,216.61774609,-0.57027151,0.0732,10.97,3.84,0.0113,31.170013,94.5,0.16666667,96.5,3.3333333,0.19065183,0.20566273,108.586205,0,0,0,1
508315,GAMA,216.63217869,-1.69090653,0.08205,11.07,2.68,0.3846,153.73,337.0,0.16666667,342.0,1.0833334,0.2285739,0.25460193,223.18454,0,0,0,1
78355,GAMA,216.65211529,0.04193028,0.05525,10.62,3.89,0.7037,173.28,348.0,0.16666667,nan,nan,nan,nan,nan,0,0,0,1
511921,GAMA,216.67459892,-1.14927299,0.03066,9.16,1.77,0.3815,159.09,336.0,0.41666666,343.0,14.666664,nan,nan,42.263245,0,0,0,1
239172,GAMA,216.68225,1.62607325,0.02896,8.22,2.56,0.5506,11.929993,11.5,0.5833333,nan,nan,nan,nan,nan,0,0,0,1
511923,GAMA,216.69280419,-1.11888369,0.03518,9.41,0.92,0.1292,11.899994,142.5,0.16666667,195.0,29.916666,nan,nan,70.46665,0,0,0,1
106616,GAMA,216.72112294,0.96286046,0.02618,9.66,7.29,0.7409,90.32,265.5,0.16666667,262.0,2.25,0.5691636,0.8090684,65.52296,0,0,0,1
297667,GAMA,216.7624932,1.36271545,0.05585,10.22,7.52,0.7474,21.36,202.5,0.16666667,nan,nan,nan,nan,nan,0,0,0,1
485646,GAMA,216.76992629,-1.72965526,0.00591,7.69,3.86,0.5171,163.4,1.0,0.16666667,228.0,29.916666,nan,nan,nan,0,0,0,1
106634,GAMA,216.81290592,0.93106037,0.05229,10.15,2.62,0.633,97.979996,279.5,0.16666667,282.0,3.0833333,0.4698946,0.5757929,101.047966,0,0,0,1
593526,GAMA,216.81878226,-0.09007587,0.03057,9.32,2.45,0.4938,137.19,135.5,0.25,nan,nan,nan,nan,nan,0,0,0,1
228278,GAMA,216.82265646,1.09652228,0.0266,8.51,6.3,0.6492,67.100006,203.0,0.25,180.5,29.916666,nan,nan,nan,0,0,0,1
508351,GAMA,216.82862746,-1.67845196,0.0538,10.81,5.82,0.4147,31.790009,2.0,0.16666667,3.0,1.4999977,0.29629016,0.3118324,136.04582,0,0,0,1
508352,GAMA,216.83235777,-1.67321129,0.05362,10.34,5.27,0.512,90.49,89.0,0.16666667,93.0,1.0,0.6669869,0.96974874,105.21574,0,0,0,1
106638,GAMA,216.83485001,1.02586407,0.02569,10.91,22.53,0.4917,170.05,182.0,0.9999981,181.5,2.666664,0.3612569,0.36627436,nan,0,0,0,1
297694,GAMA,216.86676427,1.33773112,0.02488,9.11,22.6,0.1365,102.909996,290.5,13.666664,nan,nan,nan,nan,nan,0,0,0,1
320068,GAMA,216.87191265,1.85174575,0.02946,9.17,3.7,0.2761,113.6,123.0,0.16666667,115.5,4.25,nan,nan,51.01706,0,0,0,1
28860,GAMA,216.87355024,1.05584586,0.02577,9.46,7.16,0.6706,72.45,260.0,0.16666667,nan,nan,nan,nan,nan,0,0,0,1
544749,GAMA,216.88131895,-0.92242981,0.03035,10.9,5.77,0.4067,111.12,264.5,0.16666667,115.0,0.5,0.3935428,0.44050822,237.92813,0,0,0,1
63777,GAMA,216.88216861,-0.29013127,0.05372,10.45,6.39,0.0369,130.42001,89.5,0.16666667,97.5,3.6666667,0.40744564,0.49613455,61.83147,0,0,0,1
63779,GAMA,216.89578889,-0.27756493,0.05292,10.16,6.34,0.7878,121.70999,122.0,0.16666667,130.5,3.1666667,0.5699078,0.7490981,108.25976,0,0,0,1
63780,GAMA,216.89610735,-0.40702228,0.05281,10.32,2.4,0.0502,145.13,138.5,1.25,140.0,1.6666666,0.2554431,0.28433844,102.11725,0,0,0,1
492486,GAMA,216.89883491,-1.37261003,0.05541,10.12,1.1,0.0884,15.68,122.0,0.16666667,26.5,4.8333335,nan,nan,160.12581,0,0,0,1
508416,GAMA,216.93188589,-1.58702011,0.02398,9.65,8.2,0.6721,48.700012,220.0,0.16666667,220.5,1.25,0.56332016,0.72057873,nan,0,0,0,1
297705,GAMA,216.9575121,1.4699378,0.02379,8.77,5.2,0.8052,70.75,250.5,0.9166667,39.0,29.83333,nan,nan,45.45468,0,0,0,1
485688,GAMA,216.9634062,-1.74523516,0.05303,10.15,4.3,0.7941,165.03,342.0,0.75,347.0,2.3333333,0.6377165,0.90033036,94.089806,0,0,0,1
15847,GAMA,216.96619195,0.75425347,0.05706,9.56,4.05,0.5034,148.14,160.0,0.16666667,163.0,9.333331,nan,nan,48.016155,0,0,0,1
92592,GAMA,216.9740069,0.56960364,0.08531,11.06,3.45,0.3618,80.08002,123.0,0.41666666,257.0,3.3333333,0.1006123,0.1087945,189.70734,0,0,0,1
544812,GAMA,216.98074288,-1.00818025,0.0295,9.32,5.31,0.4081,5.2099915,10.5,0.16666667,16.0,6.9999995,nan,nan,48.171272,0,0,0,1
78406,GAMA,216.9871444,0.02258596,0.02382,8.99,5.92,0.1499,29.019989,210.5,2.0833333,nan,nan,nan,nan,nan,0,0,0,1
508421,GAMA,216.98916253,-1.63118396,0.05534,10.39,3.74,0.2562,4.220001,190.5,0.16666667,195.0,1.0,0.53852046,0.6823315,99.43098,0,0,0,1
239249,GAMA,217.01837565,1.63906305,0.02901,9.36,3.46,0.7536,126.02,125.0,0.25,145.0,5.9166665,nan,nan,56.28058,0,0,0,1
106717,GAMA,217.01888659,1.00630549,0.02564,10.19,5.23,0.2961,113.34,288.5,0.16666667,289.5,0.5833333,0.6350769,0.8940451,92.766365,0,0,0,1
485690,GAMA,217.0190744,-1.83175578,0.05425,10.18,9.03,0.844,79.349976,79.5,0.16666667,82.5,13.083333,0.5230031,0.63884467,nan,0,0,0,1
320124,GAMA,217.03608108,1.82378051,0.0061,7.72,12.42,0.5678,50.28,129.5,0.16666667,nan,nan,nan,nan,nan,0,0,0,1
508414,GAMA,217.04101798,-1.67284665,0.03045,9.68,4.46,0.751,6.4799957,198.0,0.16666667,nan,nan,nan,nan,nan,2,0,0,1
508412,GAMA,217.04177091,-1.67681593,0.03049,10.0,4.06,0.5811,17.929993,210.0,0.16666667,nan,nan,nan,nan,nan,2,0,0,1
504713,GAMA,217.04186552,-1.94160551,0.05383,10.47,5.4,0.6729,112.40001,297.0,0.16666667,292.0,0.75,0.6594674,0.9586967,163.49283,0,0,0,1
48432,GAMA,217.04387462,-0.68460688,0.05518,10.91,11.17,0.7942,109.93,112.0,0.33333334,111.5,1.5833334,0.6698236,0.9578661,nan,0,0,0,1
504730,GAMA,217.06490912,-1.98251925,0.05451,10.95,4.61,0.4913,118.29,235.5,0.33333334,301.5,0.5,0.45764303,0.5013356,210.14275,0,0,0,1
78425,GAMA,217.06864514,0.00231127,0.05304,10.05,2.14,0.365,176.88,16.0,0.16666667,nan,nan,nan,nan,nan,0,0,0,1
228349,GAMA,217.07668061,1.12956917,0.055,10.21,6.06,0.1776,124.979996,119.5,0.16666667,120.0,3.0,0.39818522,0.46655205,58.359272,0,0,0,1
92676,GAMA,217.15651731,0.55280067,0.00527,8.8,12.53,0.694,67.53,69.0,0.16666667,nan,nan,nan,nan,nan,0,0,0,1
695871,GAMA,217.15766534,0.55305834,0.00527,8.8,nan,nan,nan,62.5,0.16666667,65.0,1.8333334,nan,nan,nan,0,0,0,1
48470,GAMA,217.16033334,-0.8306571,0.07956,11.01,3.53,0.1087,63.36,63.0,0.16666667,61.0,2.6666667,0.18561323,0.1996309,160.61392,0,0,0,1
508480,GAMA,217.18223873,-1.6584437,0.03585,9.62,2.75,0.182,139.11,142.0,0.16666667,318.5,2.6666667,0.423116,0.48148748,58.123947,0,0,0,1
15898,GAMA,217.1874078,0.7114845,0.05679,10.94,9.85,0.6914,144.72,142.5,0.16666667,143.0,0.6666667,0.73029965,1.1451142,nan,0,0,0,1
508481,GAMA,217.19132189,-1.58182167,0.05579,10.0,3.73,0.1552,57.800003,274.0,0.16666667,265.0,3.5,0.39868024,0.5147215,63.878838,0,0,0,1
239292,GAMA,217.19993103,1.69292605,0.04823,10.0,1.92,0.4923,70.380005,248.0,0.25,249.0,1.1666666,0.4106645,0.50445074,97.77622,0,0,0,1
718921,GAMA,217.2773885,1.28502947,0.08647,11.19,0.09,0.1403,55.800003,137.0,1.3333334,nan,nan,nan,nan,nan,0,0,0,1
63855,GAMA,217.29079067,-0.351682,0.03501,9.56,6.75,0.1295,112.619995,328.5,0.6666667,345.5,29.83333,nan,nan,47.885757,0,0,0,1
106810,GAMA,217.30229529,0.85043713,0.05436,10.74,7.21,0.7556,151.01001,154.0,0.16666667,151.5,0.8333333,0.5606359,0.73694336,185.783,0,0,0,1
228428,GAMA,217.30669011,1.07186204,0.03691,9.52,3.65,0.6254,65.09999,58.0,0.16666667,nan,nan,nan,nan,nan,0,0,0,1
48506,GAMA,217.3447785,-0.82803119,0.04851,10.35,4.99,0.7831,174.07999,356.5,0.16666667,343.5,3.5,0.558263,0.7423018,123.09007,0,0,0,1
618904,GAMA,217.35135627,0.25382046,0.0553,10.14,1.46,0.6881,88.73999,113.0,0.16666667,86.0,2.5833333,nan,nan,121.617775,0,0,0,1
618906,GAMA,217.35941965,0.39756421,0.0565,10.57,4.67,0.792,119.19,118.0,0.16666667,122.5,1.75,0.52485704,0.66131353,142.50478,0,0,0,1
593642,GAMA,217.36247155,-0.20891587,0.03525,9.65,3.4,0.5103,13.209991,153.5,0.6666667,nan,nan,nan,nan,nan,0,0,0,1
544853,GAMA,217.37900056,-0.88385093,0.03456,9.54,9.68,0.1813,155.5,146.0,0.5833333,nan,nan,nan,nan,nan,0,0,0,1
228432,GAMA,217.38574581,1.11738209,0.02975,9.4,4.42,0.7468,38.619995,230.0,0.16666667,nan,nan,nan,nan,nan,0,0,0,1
92739,GAMA,217.38595772,0.49380755,0.05556,10.33,6.79,0.8049,93.950005,284.5,0.75,282.0,4.3333335,0.46549815,0.6307117,117.424,0,0,0,1
228433,GAMA,217.38888972,1.10444656,0.02997,9.33,5.85,0.5625,119.64,118.0,0.16666667,116.5,7.0,nan,nan,69.28351,0,0,0,1
593645,GAMA,217.39416377,-0.01822877,0.00516,8.0,11.65,0.3935,107.0,254.5,0.25,250.5,8.833333,nan,nan,nan,0,0,0,1
618912,GAMA,217.40256029,0.33493844,0.05578,10.34,2.49,0.2709,162.94,34.5,0.16666667,337.5,3.5,0.19513188,0.2066264,123.19652,0,0,0,1
618930,GAMA,217.41311753,0.37773579,0.05563,10.49,1.33,0.3011,117.240005,145.0,0.16666667,305.0,2.1666667,nan,nan,193.03978,0,0,0,1
618929,GAMA,217.41929641,0.36639871,0.05576,11.33,4.35,0.0039,111.81,165.0,9.833333,56.5,2.5833333,0.12069535,0.12460009,303.89584,0,0,0,1
618931,GAMA,217.42431079,0.36902069,0.05376,10.18,1.35,0.1829,51.689995,130.0,0.16666667,242.5,6.3333335,nan,nan,99.38357,0,0,0,1
618937,GAMA,217.43699711,0.23373281,0.05547,10.29,2.74,0.1979,32.440002,300.0,0.16666667,nan,nan,nan,nan,nan,0,0,0,1
618938,GAMA,217.43825051,0.25304866,0.05636,10.64,2.48,0.4876,69.490005,218.0,0.33333334,249.5,1.25,0.32109785,0.35725588,178.97256,1,0,0,1
593680,GAMA,217.44190016,-0.15238661,0.03,10.41,11.53,0.841,114.840004,122.5,0.16666667,113.0,1.1666666,0.7628982,1.3088094,nan,0,0,0,1
618941,GAMA,217.44293711,0.30191457,0.05485,10.56,3.69,0.4815,157.3,151.5,0.16666667,154.5,1.5,0.38235226,0.4481955,145.79314,0,0,0,1
92773,GAMA,217.44493793,0.42414861,0.05428,10.85,3.59,0.0284,42.300003,217.0,0.16666667,204.0,3.4166667,0.16042034,0.17144035,174.52786,0,0,0,1
508568,GAMA,217.44603062,-1.57580049,0.05689,10.3,2.77,0.7311,123.41,110.0,0.16666667,125.0,1.6666666,0.39954472,0.4624602,132.5104,0,0,0,1
593682,GAMA,217.44974061,-0.2074116,0.03029,9.04,6.91,0.7485,140.29001,139.0,0.16666667,126.5,29.916666,nan,nan,59.22123,0,0,0,1
618942,GAMA,217.45103002,0.28289426,0.05578,10.56,3.58,0.1392,91.09,200.0,0.16666667,77.5,2.0,0.27870166,0.30178556,118.50546,0,0,0,1
16022,GAMA,217.45754642,0.66485519,0.05368,10.41,2.19,0.1207,30.940002,303.0,0.16666667,12.0,10.666667,0.05999869,0.06887668,119.587006,0,0,0,1
618947,GAMA,217.46263822,0.34892349,0.05592,10.59,2.29,0.2437,178.64,161.5,3.9999974,181.0,2.0833309,0.18452618,0.19853285,154.55748,0,0,0,1
485823,GAMA,217.47288003,-1.80570366,0.02495,8.32,4.19,0.7141,28.450012,35.0,1.0833334,330.0,29.916666,nan,nan,nan,0,0,0,1
48548,GAMA,217.48766749,-0.74742253,0.08281,11.05,3.91,0.2889,43.73999,32.0,0.6666667,50.5,2.9166667,0.17017844,0.19168098,191.30531,0,0,0,1
78523,GAMA,217.50188872,0.2072006,0.05602,10.12,3.15,0.7645,162.04,164.0,0.25,162.5,2.5,0.5494569,0.73201936,92.27973,0,0,0,1
106839,GAMA,217.50239169,1.04608713,0.02974,10.54,5.91,0.3629,59.15999,228.5,0.16666667,235.0,0.5833333,0.39680785,0.4197079,170.69443,0,0,0,1
504879,GAMA,217.50671387,-1.90315448,0.05418,10.43,1.81,0.0556,39.630005,68.5,0.33333334,213.0,1.9166666,0.14541689,0.15426417,127.61472,0,0,0,1
239376,GAMA,217.52015311,1.53684563,0.02714,9.58,7.93,0.6775,176.11,178.0,0.16666667,nan,nan,nan,nan,nan,0,0,0,1
16026,GAMA,217.53450615,0.70349884,0.05379,10.23,2.12,0.6311,156.75,165.5,0.16666667,165.0,2.5,0.350902,0.41167733,125.67078,0,0,0,1
320254,GAMA,217.53494167,1.6896012,0.03396,9.29,3.22,0.5603,53.23001,237.5,0.5833333,235.5,12.083333,nan,nan,48.8159,0,0,0,1
618935,GAMA,217.55201758,0.33357014,0.03446,9.77,4.56,0.5996,129.39,297.5,0.16666667,319.0,8.75,0.1858996,0.22297378,91.61686,0,0,0,1
618952,GAMA,217.55209582,0.23411258,0.05452,10.76,4.93,0.5591,137.44,141.0,0.16666667,136.0,0.8333333,0.49254453,0.6015703,156.96849,0,0,0,1
92770,GAMA,217.56241698,0.62137578,0.02625,9.93,3.28,0.4204,15.480011,192.0,0.16666667,197.0,4.249999,0.14696565,0.16606258,92.17916,0,0,0,1
504882,GAMA,217.56358824,-1.93227113,0.05405,10.12,3.8,0.1921,177.72,348.0,0.16666667,349.5,1.75,0.5564013,0.7126612,65.197945,0,0,0,1
508593,GAMA,217.56786242,-1.59370268,0.05647,10.58,4.09,0.091,164.78,338.0,0.16666667,348.5,3.4166667,0.17650701,0.18962719,135.46034,0,0,0,1
485833,GAMA,217.56866771,-1.7569931,0.05591,10.33,5.34,0.5693,148.48999,238.0,0.5,204.5,2.5833333,0.2863351,0.31191793,113.824265,0,0,0,1
485834,GAMA,217.57878874,-1.7877005,0.05621,10.69,5.19,0.4267,47.26001,44.5,0.16666667,46.0,0.16666667,0.6910797,1.0341939,134.46825,0,0,0,1
78530,GAMA,217.58210206,0.1191366,0.05627,10.86,3.78,0.2189,98.15,41.0,6.5,279.5,1.75,0.25922555,0.27866834,173.94888,0,0,0,1
504877,GAMA,217.58444442,-1.97651594,0.05461,10.4,2.27,0.5658,123.97,127.0,0.5833333,130.5,2.5833333,0.31798333,0.374286,111.37942,0,0,0,1
78531,GAMA,217.59157793,0.12183097,0.05543,10.73,3.55,0.3342,55.72,42.5,0.16666667,36.5,0.75,0.43719742,0.5384173,144.4002,1,0,0,1
618988,GAMA,217.62064833,0.30644734,0.0559,10.04,1.62,0.352,38.0,105.0,0.33333334,32.5,3.3333333,nan,nan,99.59557,0,0,0,1
320281,GAMA,217.63635218,1.85327828,0.0342,9.84,4.04,0.3908,120.85,96.5,0.16666667,92.0,2.25,0.37764293,0.44558984,67.67921,0,0,0,1
508632,GAMA,217.64673016,-1.66712911,0.05672,10.56,4.41,0.2081,3.519989,86.5,1.5,92.0,2.6666667,0.21477993,0.21222621,80.5314,0,0,0,1
618992,GAMA,217.67933956,0.25287565,0.05486,10.81,4.23,0.5722,157.34,168.5,0.16666667,151.0,0.8333333,0.43714127,0.5051599,184.50333,0,0,0,1
618993,GAMA,217.69176084,0.24767839,0.05442,10.91,8.8,0.5728,5.580002,234.5,0.16666667,191.5,0.5833333,0.6135151,0.7623817,nan,0,0,0,1
618976,GAMA,217.6960076,0.21345221,0.03466,10.54,3.3,0.4436,136.54999,12.5,0.16666667,316.5,1.0833334,0.27782303,0.30861473,161.90053,0,0,0,1
92818,GAMA,217.72296508,0.46284661,0.01347,8.33,4.91,0.6011,69.96001,76.0,12.166667,318.0,29.916666,nan,nan,47.98136,0,0,0,1
485882,GAMA,217.73182376,-1.75187183,0.05285,10.46,2.41,0.5252,27.960007,303.0,0.16666667,209.0,1.4166666,0.24428648,0.27743018,137.07684,0,0,0,1
63997,GAMA,217.74366722,-0.30306246,0.09334,11.06,5.01,0.1901,37.339996,55.5,0.16666667,57.5,1.1666666,0.5369739,0.60701066,161.43585,0,0,0,1
485883,GAMA,217.74873843,-1.8231639,0.05491,10.54,3.44,0.278,55.490005,152.5,0.16666667,219.0,4.25,0.132135,0.13841079,185.92253,0,0,0,1
228570,GAMA,217.75731914,1.2428516,0.02618,10.13,7.51,0.1209,6.800003,178.0,0.16666667,176.0,1.25,0.42797208,0.49012592,69.37035,0,0,0,1
485885,GAMA,217.75789616,-1.71721473,0.05502,10.25,5.04,0.1595,74.75,83.5,0.16666667,86.5,2.1666667,0.6028999,0.7558491,70.84945,0,0,0,1
544958,GAMA,217.76735644,-0.91910149,0.02533,10.42,8.67,0.5483,106.92,283.5,0.16666667,292.5,0.5833333,0.6473718,0.91227955,nan,0,0,0,1
504922,GAMA,217.77785462,-1.94575806,0.05296,10.02,4.2,0.7838,43.70999,33.5,0.16666667,49.0,4.8333335,0.6360462,0.98367715,77.67791,0,0,0,1
485919,GAMA,217.82584397,-1.81536984,0.05196,10.5,5.83,0.3585,161.12,329.5,0.16666667,328.0,1.1666666,0.59564245,0.77623755,116.22845,0,0,0,1
485921,GAMA,217.83383718,-1.75091976,0.05525,10.48,2.14,0.0432,79.979996,179.5,0.16666667,178.0,2.2499988,0.12707621,0.1283147,119.66252,0,0,0,1
106908,GAMA,217.83853255,0.92962312,0.06837,10.77,3.46,0.8378,156.72,158.0,0.16666667,153.5,5.1666665,0.51694375,0.6673295,106.83873,0,0,0,1
619046,GAMA,217.84484558,0.29538283,0.03534,9.12,6.59,0.9245,26.179993,209.5,0.16666667,176.0,16.999998,nan,nan,66.35731,0,0,0,1
485922,GAMA,217.85033508,-1.82721542,0.05319,10.31,4.22,0.7869,9.730011,5.5,0.16666667,10.0,1.25,0.6177802,0.892734,109.14934,0,0,0,1
228564,GAMA,217.85247035,1.23438853,0.03002,10.65,4.38,0.4104,60.48001,278.5,0.16666667,357.0,0.75,0.17254035,0.17424391,175.69629,0,0,0,1
228575,GAMA,217.87849304,1.11754195,0.03008,9.03,1.69,0.3436,109.619995,99.0,0.33333334,297.0,29.916666,nan,nan,61.452785,0,0,0,1
508680,GAMA,217.90221428,-1.59246628,0.03,9.25,5.4,0.2489,78.01,251.0,0.16666667,263.5,6.4166665,nan,nan,50.84069,0,0,0,1
593813,GAMA,217.90934792,-0.17476242,0.09222,10.99,2.29,0.5244,48.58,134.5,0.33333334,221.0,1.9166666,0.30965596,0.3531632,240.70682,0,0,0,1
228608,GAMA,217.90958026,1.12386604,0.02999,9.73,3.69,0.7384,72.380005,245.5,0.5,254.0,4.0,0.54732716,0.71769565,84.883934,0,0,0,1
492690,GAMA,217.91036121,-1.35134352,0.03022,10.23,2.02,0.2411,35.42,245.5,0.25,34.0,1.5833334,0.092841014,0.10269853,125.119896,0,0,0,1
508682,GAMA,217.91905618,-1.57813865,0.01286,8.04,3.29,0.6509,158.62,322.0,0.25,287.0,29.916666,nan,nan,35.094738,0,0,0,1
512170,GAMA,217.93073564,-1.23882698,0.03624,10.55,8.79,0.6813,36.48999,217.0,0.16666667,210.5,1.1666666,0.53744,0.65488684,nan,0,0,0,1
485924,GAMA,217.93075155,-1.82659531,0.05178,10.41,3.17,0.0589,116.69,18.0,0.16666667,23.0,2.0833333,0.24957253,0.25283074,94.43391,0,0,0,1
239490,GAMA,217.99756757,1.58139943,0.02977,9.21,5.66,0.191,174.20999,169.5,0.16666667,161.5,20.499998,nan,nan,45.915077,0,0,0,1
512197,GAMA,218.01342148,-1.16767823,0.05473,10.23,4.54,0.356,35.839996,38.0,0.16666667,24.5,4.6666665,0.33361417,0.39342687,93.76117,0,0,0,1
78634,GAMA,218.03268234,0.1651945,0.0555,10.37,2.49,0.7382,16.040009,73.0,11.416667,10.0,1.4166666,0.28748763,0.33897623,130.42058,0,0,0,1
619095,GAMA,218.0350205,0.41114336,0.05267,10.47,3.19,0.3224,94.149994,90.5,0.16666667,93.5,1.0,0.5004002,0.6169667,121.688286,0,0,0,1
619097,GAMA,218.04676726,0.40048763,0.03464,9.97,3.6,0.5407,170.34,343.0,0.16666667,342.5,1.75,0.4797499,0.5954399,109.5181,0,0,0,1
