element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Ti	1	"508.7060"	"0.0003"	"508.70582"	"0.00010"	"930"	"1.4e+07"	D	"1.42975614"	"3.8663245"	"3d3.(4F).4s"	"b 3F"	"2"	"3d2.(3P).4s.4p.(3P*)"	"v 3D*"	"1"	5	3		"T4401n"	"L10989"	
Ti	1	"509.0851"	"0.0006"	"509.08580"	"0.00010"	"2q"	""		"0.8995494"	"3.3342991"	"3d2.4s2"	"a 1D"	"2"	"3d2.(1D).4s.4p.(3P*)"	"x 3F*"	"3"	5	7		""	"L10989"	
Ti	1	"509.5962"	"0.0003"	"509.59611"	"0.00013"	"6"	""		"2.6618773"	"5.0941889"	"3d2.(3F).4s.4p.(3P*)"	"z 3G*"	"3"	"3d2.4s.(2F).5s"	"e 1F"	"3"	7	7		""	"L10989"	
Ti	3	"509.725"	""	"509.724+"	""	"3"	""		"18.363436"	"20.795137"	"3p6.3d.5p"	"3F*"	"3"	"3p6.3d.5d"	"1F"	"3"	7	7		""	"L3593"	
Ti	1	"509.8372"	"0.0003"	"509.83697"	"0.00023"	"18"	""		"3.1608201"	"5.5919826"	"3d2.(1D).4s.4p.(3P*)"	"3P*"	"2"	"3d2.4s.(2D).5s"	"3D"	"3"	5	7		""	"L10989"	
Ti	1	"509.9689"	"0.0003"	"509.96852"	"0.00021"	"4"	""		"3.1608201"	"5.5913554"	"3d2.(1D).4s.4p.(3P*)"	"3P*"	"2"	"3d2.4s.(2D).5s"	"3D"	"2"	5	5		""	"L10989"	
Ti	1	"510.1403"	"0.0003"	"510.14014"	"0.00010"	"7"	""		"1.46013860"	"3.8898563"	"3d3.(4F).4s"	"b 3F"	"4"	"3d3.(4F).4p"	"w 3G*"	"3"	9	7		""	"L10989"	
Ti	1	"510.3125"	"0.0003"	"510.3125"	"0.0003"	"43"	""		"2.7377185"	"5.1666158"	"3d2.(3F).4s.4p.(3P*)"	"z 1D*"	"2"	"3d3.(2D1).4s"	"1D"	"2"	5	5		""	"L10989"	
Ti	1	"510.5648"	"0.0003"	"510.56518"	"0.00013"	"2"	""		"2.2363294"	"4.6640244"	"3d3.(2H).4s"	"a 3H"	"4"	"3d3.(2G).4p"	"v 3G*"	"4"	9	9		""	"L10989"	
Ti	1	"510.9431"	"0.0003"	"510.94316"	"0.00010"	"220"	""		"1.44315262"	"3.8690518"	"3d3.(4F).4s"	"b 3F"	"3"	"3d2.(3P).4s.4p.(3P*)"	"v 3D*"	"3"	7	7		""	"L10989"	
Ti	3	"510.981"	""	"510.982+"	""	"5"	""		"15.937720"	"18.363436"	"3p6.3d.4d"	"3D"	"2"	"3p6.3d.5p"	"3F*"	"3"	5	7		""	"L3593"	
Ti	1	"511.1044"	"0.0003"	"511.10405"	"0.00021"	"19"	""		"3.1662199"	"5.5913554"	"3d2.(1D).4s.4p.(3P*)"	"3P*"	"1"	"3d2.4s.(2D).5s"	"3D"	"2"	3	5		""	"L10989"	
Ti	1	"511.2112"	"0.0003"	"511.21112"	"0.00018"	"5"	""		"3.1662199"	"5.5908475"	"3d2.(1D).4s.4p.(3P*)"	"3P*"	"1"	"3d2.4s.(2D).5s"	"3D"	"1"	3	3		""	"L10989"	
Ti	1	"511.3440"	"0.0003"	"511.34401"	"0.00010"	"1400"	"8.41e+06"	C+	"1.44315262"	"3.8671501"	"3d3.(4F).4s"	"b 3F"	"3"	"3d2.(3P).4s.4p.(3P*)"	"v 3D*"	"2"	7	5		"T4922"	"L10989"	
Ti	1	"511.3909"	"0.0003"	"511.39099"	"0.00016"	"3"	""		"2.2492302"	"4.6730050"	"3d3.(2H).4s"	"a 3H"	"5"	"3d3.(2G).4p"	"v 3G*"	"5"	11	11		""	"L10989"	
Ti	3	"511.908"	""	"511.908+"	""	"8"	"3.9e+07"	D	"18.523676"	"20.945002"	"3p6.3d.5p"	"1P*"	"1"	"3p6.3d.5d"	"3S"	"1"	3	3		"T1216"	"L3593"	
Ti	1	"512.0415"	"0.0003"	"512.0415"	"0.0003"	"1500"	""		"2.5783262"	"4.9990217"	"3d3.(2H).4s"	"a 1H"	"5"	"3d3.(2H).4p"	"z 1I*"	"6"	11	13		""	"L10989"	
Ti	3	"512.131"	""	"512.09+"	""	"2"	""		"22.615169"	"25.03563"	"3p6.3d.(2D<5/2>).5g"	"2[9/2]"	"5"	"3p6.3d.(2D<5/2>).7h"	"2[11/2]*"	"5"	11	11		""	"L3593"	
Ti	3	"512.131"	""	"512.13+"	""	"2"	""		"22.615369"	"25.03563"	"3p6.3d.(2D<5/2>).5g"	"2[9/2]"	"4"	"3p6.3d.(2D<5/2>).7h"	"2[11/2]*"	"5"	9	11		""	"L3593"	
Ti	3	"512.131"	""	"512.09+"	""	"2"	""		"22.615169"	"25.03563"	"3p6.3d.(2D<5/2>).5g"	"2[9/2]"	"5"	"3p6.3d.(2D<5/2>).7h"	"2[11/2]*"	"6"	11	13		""	"L3593"	
Ti	1	"512.1959"	"0.0007"	"512.19651"	"0.00021"	"5q"	""		"3.1708845"	"5.5908475"	"3d2.(1D).4s.4p.(3P*)"	"3P*"	"0"	"3d2.4s.(2D).5s"	"3D"	"1"	1	3		""	"L10989"	
Ti	1	"512.2082"	"0.0003"	"512.20892"	"0.00013"	"35"	""		"2.2363294"	"4.6562338"	"3d3.(2H).4s"	"a 3H"	"4"	"3d3.(2G).4p"	"v 3G*"	"3"	9	7		""	"L10989"	
Ti	1	"512.4072"	"0.0003"	"512.40714"	"0.00013"	"30"	""		"1.5024892"	"3.9214575"	"3d2.4s2"	"a 1G"	"4"	"3d3.(4F).4p"	"w 3G*"	"5"	9	11		""	"L10989"	
Ti	1	"512.7061"	"0.0003"	"512.70635"	"0.00013"	"21"	""		"2.6766322"	"5.0941889"	"3d2.(3F).4s.4p.(3P*)"	"z 3G*"	"4"	"3d2.4s.(2F).5s"	"e 1F"	"3"	9	7		""	"L10989"	
Ti	3	"512.735"	""	"512.728+"	""	"4bl"	""		"15.923712"	"18.341165"	"3p6.3d.4d"	"3D"	"1"	"3p6.3d.5p"	"3F*"	"2"	3	5		""	"L3593"	
Ti	1	"512.7369"	"0.0003"	"512.73664"	"0.00016"	"55"	""		"2.2555912"	"4.6730050"	"3d3.(2H).4s"	"a 3H"	"6"	"3d3.(2G).4p"	"v 3G*"	"5"	13	11		""	"L10989"	
Ti	3	"512.806"	""	"512.78+"	""	"0"	""		"22.619238"	"25.03646"	"3p6.3d.(2D<5/2>).5g"	"2[11/2]"	"5"	"3p6.3d.(2D<5/2>).7h"	"2[13/2]*"	"6"	11	13		""	"L3593"	
Ti	2	"512.91563"	"0.00005"	"512.91562"	"0.00003"	"180"	"1.46e+06"	B+	"1.89169544"	"4.30826569"	"3d2.(1G).4s"	"b 2G"	"9/2"	"3d2.(3F).4p"	"z 2G*"	"9/2"	10	10		"T7385"	"u37"	
Ti	3	"513.067"	""	"513.05+"	""	"2"	""		"22.573492"	"24.98945"	"3p6.3d.(2D<3/2>).5g"	"2[7/2]"	"3"	"3p6.3d.(2D<3/2>).7h"	"2[9/2]*"	"4"	7	9		""	"L3593"	
Ti	3	"513.067"	""	"513.08+"	""	"2"	""		"22.573663"	"24.98945"	"3p6.3d.(2D<3/2>).5g"	"2[7/2]"	"4"	"3p6.3d.(2D<3/2>).7h"	"2[9/2]*"	"4"	9	9		""	"L3593"	
Ti	1	"513.2929"	"0.0003"	"513.29286"	"0.00016"	"44"	""		"2.2492302"	"4.6640244"	"3d3.(2H).4s"	"a 3H"	"5"	"3d3.(2G).4p"	"v 3G*"	"4"	11	9		""	"L10989"	
Ti	3	"513.666"	""	"513.62+"	""	"2"	""		"22.623795"	"25.03705"	"3p6.3d.(2D<5/2>).5g"	"2[7/2]"	"3"	"3p6.3d.(2D<5/2>).7h"	"2[9/2]*"	"4"	7	9		""	"L3593"	
Ti	3	"513.666"	""	"513.65+"	""	"2"	""		"22.623940"	"25.03705"	"3p6.3d.(2D<5/2>).5g"	"2[7/2]"	"4"	"3p6.3d.(2D<5/2>).7h"	"2[9/2]*"	"4"	9	9		""	"L3593"	
Ti	3	"513.666"	""	"513.65+"	""	"2"	""		"22.623940"	"25.03705"	"3p6.3d.(2D<5/2>).5g"	"2[7/2]"	"4"	"3p6.3d.(2D<5/2>).7h"	"2[9/2]*"	"5"	9	11		""	"L3593"	
Ti	1	"514.5460"	"0.0003"	"514.54602"	"0.00011"	"2000"	"9.60e+06"	C+	"1.46013860"	"3.8690518"	"3d3.(4F).4s"	"b 3F"	"4"	"3d2.(3P).4s.4p.(3P*)"	"v 3D*"	"3"	9	7		"T4922"	"L10989"	
Ti	2	"514.56900"	"0.00013"	"514.56911"	"0.00005"	"21"	""		"5.42316403"	"7.83196911"	"3d2.(1G).4p"	"y 2G*"	"7/2"	"3d2.(3F).5s"	"e 2F"	"5/2"	8	6		""	"u37"	
Ti	3	"514.731"	""	"514.731+"	""	"14"	"5.6e+07"	D	"15.844011"	"18.252057"	"3p6.3d.4d"	"1F"	"3"	"3p6.3d.5p"	"1D*"	"2"	7	5		"T1216"	"L3593"	
Ti	1	"514.7477"	"0.0003"	"514.74777"	"0.00008"	"2300"	"4.58e+05"	B'	"0.00000000"	"2.4079690"	"3d2.4s2"	"a 3F"	"2"	"3d2.(3F).4s.4p.(3P*)"	"z 3F*"	"3"	5	7		"T8000"	"L10989"	
Ti	3	""	""	"514.752"	""	""	""		"15.955486"	"18.363436"	"3p6.3d.4d"	"3D"	"3"	"3p6.3d.5p"	"3F*"	"3"	7	7		""	"L11926"	
Ti	1	"515.2184"	"0.0003"	"515.21835"	"0.00011"	"2000"	"3.51e+05"	B	"0.02109378"	"2.4268635"	"3d2.4s2"	"a 3F"	"3"	"3d2.(3F).4s.4p.(3P*)"	"z 3F*"	"4"	7	9		"T8000"	"L10989"	
Ti	2	"515.40682"	"0.00005"	"515.40682"	"0.00003"	"119"	"5.0e+05"	D	"1.56577729"	"3.97066729"	"3d3"	"b 2D2"	"3/2"	"3d2.(3F).4p"	"z 2D*"	"5/2"	4	6		"T2437"	"u37"	
Ti	3	"515.504"	""	"515.504+"	""	"8"	""		"15.937720"	"18.342157"	"3p6.3d.4d"	"3D"	"2"	"3p6.3d.5p"	"3D*"	"3"	5	7		""	"L3593"	
Ti	3	"516.119"	""	"516.10+"	""	"1"	""		"22.637980"	"25.03964"	"3p6.3d.(2D<5/2>).5g"	"2[5/2]"	"2"	"3p6.3d.(2D<5/2>).7h"	"2[7/2]*"	"3"	5	7		""	"L3593"	
Ti	3	"516.119"	""	"516.09+"	""	"1"	""		"22.637918"	"25.03964"	"3p6.3d.(2D<5/2>).5g"	"2[5/2]"	"3"	"3p6.3d.(2D<5/2>).7h"	"2[7/2]*"	"3"	7	7		""	"L3593"	
Ti	3	"516.119"	""	"516.09+"	""	"1"	""		"22.637918"	"25.03964"	"3p6.3d.(2D<5/2>).5g"	"2[5/2]"	"3"	"3p6.3d.(2D<5/2>).7h"	"2[7/2]*"	"4"	7	9		""	"L3593"	
Ti	3	"516.255"	""	"516.254+"	""	"9"	"3.1e+07"	D	"18.471007"	"20.871949"	"3p6.3d.5p"	"3P*"	"1"	"3p6.3d.5d"	"1P"	"1"	3	3		"T1216"	"L3593"	
Ti	1	"517.0521"	"0.0003"	"517.05222"	"0.00024"	"24"	""		"2.2673677"	"4.6646048"	"3d3.(2G).4s"	"b 1G"	"4"	"3d.4s2.4p"	"x 1F*"	"3"	9	7		""	"L10989"	
Ti	1	"517.3740"	"0.0003"	"517.37431"	"0.00008"	"15000"	"4.23e+06"	B	"0.00000000"	"2.3957447"	"3d2.4s2"	"a 3F"	"2"	"3d2.(3F).4s.4p.(3P*)"	"z 3F*"	"2"	5	5		"T8000"	"L10989"	
Ti	3	"517.548"	""	"517.548+"	""	"6"	""		"15.923712"	"18.318652"	"3p6.3d.4d"	"3D"	"1"	"3p6.3d.5p"	"3D*"	"2"	3	5		""	"L3593"	
Ti	1	"517.8649"	"0.0003"	"517.86517"	"0.00011"	"36"	""		"1.06655474"	"3.4600286"	"3d2.4s2"	"a 3P"	"2"	"3d2.(1D).4s.4p.(1P*)"	"y 1D*"	"2"	5	5		""	"L10989"	
Ti	1	"518.3177"	"0.0003"	"518.31791"	"0.00013"	"29"	""		"2.7377185"	"5.1291018"	"3d2.(3F).4s.4p.(3P*)"	"z 1D*"	"2"	"3d2.4s.(2F).5s"	"3F"	"3"	5	7		""	"L10989"	
Ti	2	"518.3709"	"0.0003"	"518.37112"	"0.00003"	"8"	"9.04e+04"	C'	"1.89169544"	"4.28283327"	"3d2.(1G).4s"	"b 2G"	"9/2"	"3d2.(3F).4p"	"z 2G*"	"7/2"	10	8		"T7385"	"u37"	
Ti	1	"518.3809"	"0.0003"	"518.38102"	"0.00011"	"75"	""		"1.06655474"	"3.4576469"	"3d2.4s2"	"a 3P"	"2"	"3d2.(3P).4s.4p.(3P*)"	"z 5P*"	"3"	5	7		""	"L10989"	
Ti	2	"518.59020"	"0.00005"	"518.59020"	"0.00003"	"155"	"1.01e+06"	B+	"1.89270559"	"4.28283327"	"3d2.(1G).4s"	"b 2G"	"7/2"	"3d2.(3F).4p"	"z 2G*"	"7/2"	8	8		"T7385"	"u37"	
Ti	1	"518.6328"	"0.0003"	"518.63252"	"0.00011"	"120"	"3.79e+06"	B+	"2.1170622"	"4.5069949"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"4"	"3d2.4s.(4F).5s"	"e 5F"	"5"	9	11		"T6897"	"L10989"	
Ti	1	"518.7886"	"0.0007"	"518.79063"	"0.00019"	"5q"	""		"3.2848783"	"5.6740825"	"3d3.(4F).4p"	"y 5G*"	"2"	"3d2.4s.(4F).6s"	"h 5F"	"1"	5	3		""	"L10989"	
Ti	2	"518.86872"	"0.00005"	"518.86873"	"0.00003"	"550"	"2.5e+06"	D	"1.58182260"	"3.97066729"	"3d3"	"b 2D2"	"5/2"	"3d2.(3F).4p"	"z 2D*"	"5/2"	6	6		"T2403n"	"u37"	
Ti	1	"518.8832"	"0.0003"	"518.8823"	"0.0003"	"15"	""		"2.7778336"	"5.1666158"	"3d2.(3F).4s.4p.(3P*)"	"z 1F*"	"3"	"3d3.(2D1).4s"	"1D"	"2"	7	5		""	"L10989"	
Ti	1	"518.9578"	"0.0003"	"518.95785"	"0.00013"	"46"	""		"2.23932659"	"4.6277610"	"3d3.(2P).4s"	"b 3P"	"1"	"3d3.(2D2).4p"	"w 3P*"	"2"	3	5		""	"L10989"	
Ti	1	"519.2969"	"0.0003"	"519.29686"	"0.00011"	"17000"	"3.86e+06"	B	"0.02109378"	"2.4079690"	"3d2.4s2"	"a 3F"	"3"	"3d2.(3F).4s.4p.(3P*)"	"z 3F*"	"3"	7	7		"T8000"	"L10989"	
Ti	3	"519.342"	""	"519.341+"	""	"9"	""		"15.955486"	"18.342157"	"3p6.3d.4d"	"3D"	"3"	"3p6.3d.5p"	"3D*"	"3"	7	7		""	"L3593"	
Ti	1	"519.3875"	"0.0007"	"519.38805"	"0.00013"	"25q"	""		"2.3447140"	"4.7311702"	"3d3.(4P).4s"	"c 3P"	"2"	"3d2.(3P).4s.4p.(1P*)"	"u 3D*"	"3"	5	7		""	"L10989"	
Ti	1	"519.3954"	"0.0003"	"519.39483"	"0.00013"	"19"	""		"1.05292613"	"3.4393512"	"3d2.4s2"	"a 3P"	"1"	"3d2.(3P).4s.4p.(3P*)"	"z 5P*"	"2"	3	5		""	"L10989"	
Ti	1	"519.4034"	"0.0003"	"519.40370"	"0.00011"	"180"	"6.18e+06"	B+	"2.1029508"	"4.4893350"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"3"	"3d2.4s.(4F).5s"	"e 5F"	"4"	7	9		"T6897"	"L10989"	
Ti	1	"520.1081"	"0.0003"	"520.10815"	"0.00011"	"170"	"7.67e+06"	B+	"2.0922487"	"4.4754008"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"2"	"3d2.4s.(4F).5s"	"e 5F"	"3"	5	7		"T6897"	"L10989"	
Ti	1	"520.3117"	"0.0003"	"520.31120"	"0.00014"	"8"	""		"2.24972874"	"4.6319508"	"3d3.(2P).4s"	"b 3P"	"2"	"3d3.(4P).4p"	"y 5S*"	"2"	5	5		""	"L10989"	
Ti	3	"520.596"	""	"520.593+"	""	"9bl"	""		"15.937720"	"18.318652"	"3p6.3d.4d"	"3D"	"2"	"3p6.3d.5p"	"3D*"	"2"	5	5		""	"L3593"	
Ti	1	"520.6085"	"0.0003"	"520.60885"	"0.00022"	"200"	""		"2.4874808"	"4.8683410"	"3d3.(2P).4s"	"a 1P"	"1"	"3d.4s2.4p"	"w 1D*"	"2"	3	5		""	"L10989"	
Ti	1	"520.7849"	"0.0003"	"520.78500"	"0.00011"	"110"	"7.08e+06"	B+	"2.0850621"	"4.4651170"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"1"	"3d2.4s.(4F).5s"	"e 5F"	"2"	3	5		"T6897"	"L10989"	
Ti	1	"521.0384"	"0.0003"	"521.03843"	"0.00011"	"21000"	"3.89e+06"	B	"0.04796626"	"2.4268635"	"3d2.4s2"	"a 3F"	"4"	"3d2.(3F).4s.4p.(3P*)"	"z 3F*"	"4"	9	9		"T8000"	"L10989"	
Ti	1	"521.1215"	"0.0007"	"521.12222"	"0.00014"	"56q"	"3.1e+05"	D	"0.83599520"	"3.2145099"	"3d3.(4F).4s"	"a 5F"	"4"	"3d2.(3P).4s.4p.(3P*)"	"5D*"	"4"	9	9		"T4401n"	"L10989"	
Ti	2	"521.15305"	"0.00008"	"521.15303"	"0.00004"	"33"	"2.10e+06"	B'	"2.59025181"	"4.96862592"	"3d3"	"b 2F"	"7/2"	"3d2.(1D).4p"	"y 2F*"	"7/2"	8	8		"T7385"	"u37"	
Ti	1	"521.2280"	"0.0003"	"521.22794"	"0.00014"	"100"	""		"2.24972874"	"4.6277610"	"3d3.(2P).4s"	"b 3P"	"2"	"3d3.(2D2).4p"	"w 3P*"	"2"	5	5		""	"L10989"	
Ti	1	"521.2993"	"0.0003"	"521.29920"	"0.00016"	"45"	""		"2.2311560"	"4.6088632"	"3d3.(2P).4s"	"b 3P"	"0"	"3d3.(2D2).4p"	"w 3P*"	"1"	1	3		""	"L10989"	
Ti	1	"521.8085"	"0.0003"	"521.80838"	"0.00022"	"35"	""		"2.3957447"	"4.7711318"	"3d2.(3F).4s.4p.(3P*)"	"z 3F*"	"2"	"3d4"	"3D"	"1"	5	3		""	"L10989"	
Ti	3	"521.843"	""	"521.843+"	""	"8"	"3.8e+06"	D	"16.025297"	"18.400525"	"3p6.3d.4d"	"3G"	"4"	"3p6.3d.5p"	"3F*"	"4"	9	9		"T1216"	"L3593"	
Ti	1	"521.9629"	"0.0003"	"521.96337"	"0.00019"	"6"	""		"2.3957447"	"4.7704264"	"3d2.(3F).4s.4p.(3P*)"	"z 3F*"	"2"	"3d4"	"3D"	"2"	5	5		""	"L10989"	
Ti	1	"521.9699"	"0.0003"	"521.97015"	"0.00011"	"1100"	"2.71e+05"	C+	"0.02109378"	"2.3957447"	"3d2.4s2"	"a 3F"	"3"	"3d2.(3F).4s.4p.(3P*)"	"z 3F*"	"2"	7	5		"T8000"	"L10989"	
Ti	1	"522.0259"	"0.0003"	"522.02587"	"0.00014"	"11"	""		"2.3340995"	"4.7084969"	"3d3.(4P).4s"	"c 3P"	"1"	"3d2.(3P).4s.4p.(1P*)"	"u 3D*"	"2"	3	5		""	"L10989"	
Ti	1	"522.2673"	"0.0003"	"522.26744"	"0.00011"	"210"	"1.95e+07"	C+	"2.0850621"	"4.4583613"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"1"	"3d2.4s.(4F).5s"	"e 5F"	"1"	3	3		"T4922"	"L10989"	
Ti	1	"522.3621"	"0.0003"	"522.36230"	"0.00011"	"260"	"1.59e+07"	B+	"2.0922487"	"4.4651170"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"2"	"3d2.4s.(4F).5s"	"e 5F"	"2"	5	5		"T6897"	"L10989"	
Ti	1	"522.4134"	"0.0003"	"522.41372"	"0.00011"	"68"	""		"0.82585949"	"3.1984941"	"3d3.(4F).4s"	"a 5F"	"3"	"3d2.(3P).4s.4p.(3P*)"	"5D*"	"3"	7	7		""	"L10989"	
Ti	1	"522.4305"	"0.0003"	"522.43049"	"0.00011"	"950"	"3.00e+07"	B+	"2.1344363"	"4.5069949"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"5"	"3d2.4s.(4F).5s"	"e 5F"	"5"	11	11		"T6897"	"L10989"	
Ti	1	"522.4544"	"0.0003"	"522.45438"	"0.00011"	"380"	"1.82e+07"	B+	"2.1029508"	"4.4754008"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"3"	"3d2.4s.(4F).5s"	"e 5F"	"3"	7	7		"T6897"	"L10989"	
Ti	1	"522.4933"	"0.0003"	"522.49340"	"0.00011"	"630"	"2.30e+07"	B+	"2.1170622"	"4.4893350"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"4"	"3d2.4s.(4F).5s"	"e 5F"	"4"	9	9		"T6897"	"L10989"	
Ti	3	"522.628"	""	"522.628+"	""	"12bl"	"3.1e+07"	D	"15.923712"	"18.295374"	"3p6.3d.4d"	"3D"	"1"	"3p6.3d.5p"	"3D*"	"1"	3	3		"T1216"	"L3593"	
Ti	2	"522.65385"	"0.00005"	"522.65390"	"0.00004"	"397"	"3.1e+06"	D	"1.56577729"	"3.93732163"	"3d3"	"b 2D2"	"3/2"	"3d2.(3F).4p"	"z 2D*"	"3/2"	4	4		"T2403n"	"u37"	
Ti	1	"522.719"	"0.0016"	"522.71734"	"0.00016"	"2"	""		"2.1170622"	"4.4883187"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"4"	"3d4"	"b 3G"	"5"	9	11		""	"L17997"	
Ti	2	"522.7875"	"0.0002"	"522.78727"	"0.00004"	"12"	""		"2.59768656"	"4.96862592"	"3d3"	"b 2F"	"5/2"	"3d2.(1D).4p"	"y 2F*"	"7/2"	6	8		""	"L9190"	
Ti	1	"523.0972"	"0.0003"	"523.09675"	"0.00014"	"40"	""		"2.23932659"	"4.6088632"	"3d3.(2P).4s"	"b 3P"	"1"	"3d3.(2D2).4p"	"w 3P*"	"1"	3	3		""	"L10989"	
Ti	1	"523.3808"	"0.0003"	"523.38101"	"0.00016"	"60"	""		"0.8181426"	"3.1863923"	"3d3.(4F).4s"	"a 5F"	"2"	"3d2.(3P).4s.4p.(3P*)"	"5D*"	"2"	5	5		""	"L10989"	
Ti	1	"523.7537"	"0.0003"	"523.75415"	"0.00014"	"13"	""		"1.5024892"	"3.8690518"	"3d2.4s2"	"a 1G"	"4"	"3d2.(3P).4s.4p.(3P*)"	"v 3D*"	"3"	9	7		""	"L10989"	
Ti	1	"523.8522"	"0.0007"	"523.85375"	"0.00011"	"110q"	""		"2.0922487"	"4.4583613"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"2"	"3d2.4s.(4F).5s"	"e 5F"	"1"	5	3		""	"L10989"	
Ti	1	"523.8574"	"0.0003"	"523.85858"	"0.00016"	"290"	""		"0.8484192"	"3.2145099"	"3d3.(4F).4s"	"a 5F"	"5"	"3d2.(3P).4s.4p.(3P*)"	"5D*"	"4"	11	9		""	"L10989"	
Ti	1	"523.9937"	"0.0003"	"523.99359"	"0.00014"	"37"	""		"0.8129437"	"3.1784248"	"3d3.(4F).4s"	"a 5F"	"1"	"3d2.(3P).4s.4p.(3P*)"	"5D*"	"1"	3	3		""	"L10989"	
Ti	3	"524.084"	""	"524.083+"	""	"2"	""		"18.506872"	"20.871949"	"3p6.3d.5p"	"3P*"	"2"	"3p6.3d.5d"	"1P"	"1"	5	3		""	"L3593"	
Ti	1	"524.3702"	"0.0003"	"524.37005"	"0.00014"	"7"	""		"2.3447140"	"4.7084969"	"3d3.(4P).4s"	"c 3P"	"2"	"3d2.(3P).4s.4p.(1P*)"	"u 3D*"	"2"	5	5		""	"L10989"	
Ti	3	"524.506"	""	"524.507+"	""	"9"	""		"15.955486"	"18.318652"	"3p6.3d.4d"	"3D"	"3"	"3p6.3d.5p"	"3D*"	"2"	7	5		""	"L3593"	
Ti	1	"524.6127"	"0.0003"	"524.61286"	"0.00022"	"47"	""		"2.5056521"	"4.8683410"	"3d3.(2D2).4s"	"b 1D"	"2"	"3d.4s2.4p"	"w 1D*"	"2"	5	5		""	"L10989"	
Ti	1	"524.6350"	"0.0003"	"524.63532"	"0.00019"	"22"	""		"0.8129437"	"3.1755314"	"3d3.(4F).4s"	"a 5F"	"1"	"3d2.(3P).4s.4p.(3P*)"	"5D*"	"0"	3	1		""	"L10989"	
Ti	1	"524.6486"	"0.0007"	"524.64964"	"0.00017"	"4q"	""		"2.4079690"	"4.7704923"	"3d2.(3F).4s.4p.(3P*)"	"z 3F*"	"3"	"3d4"	"3D"	"3"	7	7		""	"L10989"	
Ti	1	"524.6546"	"0.0003"	"524.65504"	"0.00011"	"170"	""		"0.83599520"	"3.1984941"	"3d3.(4F).4s"	"a 5F"	"4"	"3d2.(3P).4s.4p.(3P*)"	"5D*"	"3"	9	7		""	"L10989"	
Ti	1	"524.6643"	"0.0003"	"524.66426"	"0.00019"	"53"	""		"2.4079690"	"4.7704264"	"3d2.(3F).4s.4p.(3P*)"	"z 3F*"	"3"	"3d4"	"3D"	"2"	7	5		""	"L10989"	
Ti	1	"524.7288"	"0.0003"	"524.72895"	"0.00011"	"160"	"1.11e+07"	B+	"2.1029508"	"4.4651170"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"3"	"3d2.4s.(4F).5s"	"e 5F"	"2"	7	5		"T6897"	"L10989"	
Ti	3	"524.749"	""	"524.749+"	""	"11"	"5.0e+07"	D	"18.471007"	"20.833083"	"3p6.3d.5p"	"3P*"	"1"	"3p6.3d.5d"	"3D"	"2"	3	5		"T1216"	"L3593"	
Ti	1	"524.8386"	"0.0003"	"524.83837"	"0.00011"	"23"	""		"1.87920395"	"4.2408776"	"3d3.(2G).4s"	"a 3G"	"4"	"3d2.(1G).4s.4p.(3P*)"	"v 3F*"	"4"	9	9		""	"L10989"	
Ti	1	"525.0924"	"0.0003"	"525.09204"	"0.00014"	"110"	""		"0.82585949"	"3.1863923"	"3d3.(4F).4s"	"a 5F"	"3"	"3d2.(3P).4s.4p.(3P*)"	"5D*"	"2"	7	5		""	"L10989"	
Ti	1	"525.1478"	"0.0003"	"525.14778"	"0.00014"	"72"	""		"0.8181426"	"3.1784248"	"3d3.(4F).4s"	"a 5F"	"2"	"3d2.(3P).4s.4p.(3P*)"	"5D*"	"1"	5	3		""	"L10989"	
Ti	1	"525.2099"	"0.0003"	"525.20997"	"0.00011"	"790"	"1.42e+05"	A	"0.04796626"	"2.4079690"	"3d2.4s2"	"a 3F"	"4"	"3d2.(3F).4s.4p.(3P*)"	"z 3F*"	"3"	9	7		"T7574"	"L10989"	
Ti	1	"525.2378"	"0.0003"	"525.23765"	"0.00017"	"3"	""		"2.3331469"	"4.6930253"	"3d3.(4P).4s"	"c 3P"	"0"	"3d2.(3P).4s.4p.(1P*)"	"u 3D*"	"1"	1	3		""	"L10989"	
Ti	1	"525.3665"	"0.0003"	"525.36674"	"0.00019"	"23"	""		"2.23932659"	"4.5986251"	"3d3.(2P).4s"	"b 3P"	"1"	"3d3.(2D2).4p"	"w 3P*"	"0"	3	1		""	"L10989"	
