CUBEIDPUB,CUBEID,CATID,CUBEFWHM,ISBEST,CATSOURCE,WARNSTAR,WARNFILL,WARNZ,WARNMULT,WARNSKER,WARNWCS,WARNEMFT,WARNSKEM,WARNSK2M,WARNSK4M
"599095_A","599095_7_Y17SAR1_P001_09T124_2017_03_24-2017_04_02","599095",1.7896458,1,1,0,0,0,0,0,0,0,0,0,0
"599134_A","599134_10_Y14SAR2_P008_09T075_2017_02_27-2017_03_05","599134",1.5606548,1,1,0,0,0,0,0,0,0,0,0,0
"599310_A","599310_10_Y14SAR2_P008_09T075_2017_02_27-2017_03_05","599310",1.5606548,1,1,0,0,0,0,0,0,0,0,0,0
"599329_A","599329_10_Y14SAR2_P008_09T075_2017_02_27-2017_03_05","599329",1.5606548,1,1,0,0,0,0,0,0,0,0,0,0
"599582_A","599582_7_Y13SAR1_P008_09T013_2013_04_12-2013_04_16","599582",1.7995019,1,1,0,0,0,0,0,0,0,0,0,0
"599689_A","599689_7_Y13SAR1_P008_09T013_2013_04_12-2013_04_16","599689",1.7995019,1,1,0,0,0,0,0,0,0,0,0,0
"599761_A","599761_7_Y13SAR1_P008_09T013_2013_04_12-2013_04_16","599761",1.7995019,1,1,0,0,0,0,0,0,0,0,0,0
"599834_A","599834_7_Y15SAR2_P001_09T107_2016_02_08-2016_02_14","599834",1.910616,1,1,0,0,0,0,0,0,0,0,0,0
"599838_A","599838_7_Y13SAR1_P008_09T013_2013_04_12-2013_04_16","599838",1.7995019,1,1,0,0,0,0,0,0,0,0,0,0
"599839_A","599839_7_Y13SAR1_P007_09T007_2013_03_05-2013_03_17","599839",1.5480505,1,1,0,0,0,0,0,0,0,0,0,0
"599846_A","599846_7_Y15SAR2_P001_09T107_2016_02_08-2016_02_14","599846",1.910616,1,1,0,0,0,0,0,0,0,0,0,0
"599862_A","599862_7_Y15SAR2_P001_09T107_2016_02_08-2016_02_14","599862",1.910616,1,1,0,0,0,0,0,0,0,0,0,0
"599873_A","599873_7_Y13SAR1_P007_09T007_2013_03_05-2013_03_17","599873",1.5480505,1,1,0,0,0,2,0,0,0,0,0,0
"599877_A","599877_7_Y13SAR1_P008_09T013_2013_04_12-2013_04_16","599877",1.7995019,1,1,0,0,0,0,0,0,0,0,0,0
"600014_A","600014_7_Y14SAR2_P001_09T068_2014_04_02-2014_04_06","600014",1.4306,1,1,0,0,0,0,0,0,0,0,0,0
"600026_A","600026_7_Y14SAR2_P001_09T068_2014_04_02-2014_04_06","600026",1.4306,1,1,0,0,0,0,0,0,0,0,0,0
"600030_A","600030_7_Y13SAR1_P007_09T007_2013_03_05-2013_03_17","600030",1.5480505,1,1,0,0,0,0,0,0,0,0,0,0
"600312_A","600312_7_Y15SAR2_P002_09T108_2016_02_08-2016_02_14","600312",2.0186963,1,1,0,0,0,0,0,0,0,0,0,0
"600417_A","600417_7_Y16SAR2_P001_09T115_2016_03_03-2016_03_13","600417",1.469406,1,1,0,0,0,1,0,0,0,0,0,0
"600595_A","600595_7_Y16SAR2_P001_09T116_2016_03_03-2016_03_13","600595",1.7481865,1,1,0,0,0,0,0,0,0,0,0,0
"600743_A","600743_7_Y16SAR2_P001_09T116_2016_03_03-2016_03_13","600743",1.7481865,1,1,0,0,0,0,0,0,0,0,0,0
"600882_A","600882_7_Y14SAR2_P005_09T072_2017_02_27-2017_03_05","600882",2.1418517,1,1,0,0,0,0,0,0,0,0,0,0
"600915_A","600915_7_Y18SAR2_P001_09T143_2018_03_12-2018_03_22","600915",2.4222467,1,1,0,0,0,0,0,0,0,0,0,0
"600916_A","600916_7_Y14SAR2_P005_09T072_2017_02_27-2017_03_05","600916",2.1418517,1,1,0,0,0,0,0,0,0,0,0,0
"600929_A","600929_7_Y18SAR2_P001_09T143_2018_03_12-2018_03_22","600929",2.4222467,1,1,0,0,0,0,0,0,0,0,0,0
"600973_A","600973_7_Y14SAR2_P005_09T072_2017_02_27-2017_03_05","600973",2.1418517,1,1,0,0,0,0,0,0,0,0,0,0
"600974_A","600974_7_Y18SAR2_P001_09T143_2018_03_12-2018_03_22","600974",2.4222467,1,1,0,0,0,0,0,0,0,0,0,0
"600977_A","600977_7_Y18SAR2_P001_09T143_2018_03_12-2018_03_22","600977",2.4222467,1,1,0,0,0,0,0,0,0,0,0,0
"601013_A","601013_7_Y14SAR2_P005_09T072_2017_02_27-2017_03_05","601013",2.1418517,1,1,0,0,0,0,0,0,0,0,0,0
"601018_A","601018_7_Y14SAR2_P005_09T072_2017_02_27-2017_03_05","601018",2.1418517,1,1,0,0,0,0,0,0,0,0,0,0
"601095_A","601095_7_Y18SAR2_P001_09T143_2018_03_12-2018_03_22","601095",2.4222467,1,3,0,1,0,0,0,0,0,0,0,0
"601102_A","601102_7_Y14SAR2_P005_09T072_2017_02_27-2017_03_05","601102",2.1418517,1,1,0,0,0,0,0,0,0,0,0,0
"9239900354_A","9239900354_7_Y15SBR1_P002_A2399T025_2015_08_12-2015_08_17","9239900354",1.5358129,1,2,0,0,0,0,0,0,0,0,0,0
"9239900357_A","9239900357_7_Y16SAR4_P003_A2399T029_2016_09_01-2016_09_05","9239900357",1.4495527,1,2,0,0,0,0,0,0,0,0,0,0
"9239900362_A","9239900362_7_Y13SBR1_P005_A2399T003_2013_08_30-2013_09_04","9239900362",1.6121161,1,2,0,0,0,0,0,0,0,0,0,0
"9239900366_A","9239900366_8_Y15SAR4_P005_A2399T019_2015_05_14-2015_05_20","9239900366",2.122419,1,2,0,0,0,0,0,0,0,0,0,0
"9239900370_A","9239900370_7_Y15SBR1_P002_A2399T025_2015_08_12-2015_08_17","9239900370",1.5358129,1,2,0,0,0,0,0,0,0,0,0,0
"9239900385_A","9239900385_7_Y16SAR4_P003_A2399T027_2016_09_01-2016_09_05","9239900385",2.3689556,1,2,0,0,0,0,0,0,0,0,0,0
"9239900386_A","9239900386_7_Y13SBR1_P005_A2399T003_2013_08_30-2013_09_04","9239900386",1.6121161,1,2,0,0,0,0,0,0,0,0,0,0
"9239900390_A","9239900390_7_Y13SBR1_P005_A2399T003_2013_08_30-2013_09_04","9239900390",1.6121161,1,2,0,0,0,0,0,0,0,0,0,0
"9239900395_A","9239900395_6_Y17SAR3_P013_A2399T034_2017_04_19-2017_05_01","9239900395",2.1106641,1,2,0,0,0,0,0,0,0,0,0,0
"9239900398_A","9239900398_7_Y16SAR4_P003_A2399T027_2016_09_01-2016_09_05","9239900398",2.3689556,1,2,0,0,0,0,0,0,0,0,0,0
"9239900403_A","9239900403_7_Y13SBR1_P005_A2399T003_2013_08_30-2013_09_04","9239900403",1.6121161,1,2,0,0,0,0,0,0,0,0,0,0
"9239900408_A","9239900408_7_Y13SBR1_P003_A2399T001_2013_08_30-2013_09_04","9239900408",2.1433594,1,2,0,0,0,0,0,0,0,0,0,0
"9239900416_A","9239900416_9_Y14SAR4_P011_A2399T015_2014_05_23-2014_06_01","9239900416",1.577663,1,2,0,0,0,0,0,0,0,0,0,0
"9239900446_A","9239900446_7_Y16SAR4_P003_A2399T027_2016_09_01-2016_09_05","9239900446",2.3689556,0,2,0,0,0,0,0,0,0,0,0,0
"9239900446_B","9239900446_7_Y16SAR4_P003_A2399T029_2016_09_01-2016_09_05","9239900446",1.4495527,1,2,0,0,0,0,0,0,0,0,0,0
"9239900457_A","9239900457_7_Y13SBR1_P005_A2399T003_2013_08_30-2013_09_04","9239900457",1.6121161,1,2,0,0,0,0,0,0,0,0,0,0
"9239900465_A","9239900465_9_Y14SAR4_P011_A2399T015_2014_05_23-2014_06_01","9239900465",1.577663,1,2,0,0,0,1,0,0,0,0,0,0
"9239900478_A","9239900478_7_Y13SBR1_P006_A2399T004_2013_08_30-2013_09_04","9239900478",1.7700804,1,2,0,0,0,0,0,0,0,0,0,0
"9239900492_A","9239900492_7_Y13SBR1_P006_A2399T004_2013_08_30-2013_09_04","9239900492",1.7700804,1,2,0,0,0,0,0,0,0,0,0,0
"9239900501_A","9239900501_9_Y17SBR1_P004_A2399T036_2018_05_07-2018_05_16","9239900501",1.5959407,1,2,0,0,0,0,0,0,0,0,0,0
"9239900536_A","9239900536_6_Y17SAR3_P013_A2399T034_2017_04_19-2017_05_01","9239900536",2.1106641,1,2,0,0,0,0,0,0,0,0,0,0
"9239900540_A","9239900540_7_Y13SBR1_P006_A2399T004_2013_08_30-2013_09_04","9239900540",1.7700804,1,2,0,0,0,0,0,0,0,0,0,0
"9239900555_A","9239900555_7_Y13SBR1_P006_A2399T004_2013_08_30-2013_09_04","9239900555",1.7700804,1,2,0,0,0,0,0,0,0,0,0,0
"9239900565_A","9239900565_9_Y14SAR4_P011_A2399T015_2014_05_23-2014_06_01","9239900565",1.577663,1,2,0,0,0,0,0,0,0,0,0,0
"9239900567_A","9239900567_7_Y13SBR1_P006_A2399T004_2013_08_30-2013_09_04","9239900567",1.7700804,1,2,0,0,0,0,0,0,0,0,0,0
"9239900579_A","9239900579_9_Y14SAR4_P011_A2399T015_2014_05_23-2014_06_01","9239900579",1.577663,1,2,0,0,0,0,0,0,0,0,0,0
"9239900588_A","9239900588_9_Y17SBR1_P004_A2399T036_2018_05_07-2018_05_16","9239900588",1.5959407,1,2,0,0,0,0,0,0,0,0,0,0
"9239900615_A","9239900615_9_Y14SAR4_P011_A2399T015_2014_05_23-2014_06_01","9239900615",1.577663,1,2,0,0,0,0,0,0,0,0,0,0
"9239900630_A","9239900630_7_Y13SBR1_P006_A2399T004_2013_08_30-2013_09_04","9239900630",1.7700804,1,2,0,0,0,0,0,0,0,0,0,0
"9239900641_A","9239900641_7_Y13SBR1_P006_A2399T004_2013_08_30-2013_09_04","9239900641",1.7700804,1,2,0,0,0,0,0,0,0,0,0,0
"9239900643_A","9239900643_9_Y17SBR1_P004_A2399T036_2018_05_07-2018_05_16","9239900643",1.5959407,1,2,0,0,0,2,0,0,0,0,0,0
"9239900645_A","9239900645_9_Y14SAR4_P011_A2399T015_2014_05_23-2014_06_01","9239900645",1.577663,1,2,0,0,0,2,0,0,0,0,0,0
"9239900659_A","9239900659_7_Y16SAR4_P003_A2399T029_2016_09_01-2016_09_05","9239900659",1.4495527,1,2,0,0,0,0,0,0,0,0,0,0
"9239900663_A","9239900663_9_Y17SBR1_P004_A2399T036_2018_05_07-2018_05_16","9239900663",1.5959407,1,2,0,0,0,0,0,0,0,0,0,0
"9239900778_A","9239900778_6_Y17SAR3_P013_A2399T034_2017_04_19-2017_05_01","9239900778",2.1106641,1,2,0,0,0,0,0,0,0,0,0,0
"9239900803_A","9239900803_9_Y17SBR1_P004_A2399T036_2018_05_07-2018_05_16","9239900803",1.5959407,1,2,0,0,0,0,0,0,0,0,0,0
"9239900821_A","9239900821_7_Y17SAR3_P014_A2399T035_2017_09_14-2017_09_26","9239900821",2.4244642,1,2,0,0,0,0,0,0,0,0,0,0
"9239900827_A","9239900827_6_Y17SAR3_P013_A2399T034_2017_04_19-2017_05_01","9239900827",2.1106641,1,2,0,0,0,0,0,0,0,0,0,0
"9239900852_A","9239900852_9_Y17SBR1_P004_A2399T036_2018_05_07-2018_05_16","9239900852",1.5959407,1,2,0,0,0,0,0,0,0,0,0,0
"9239900947_A","9239900947_7_Y17SAR3_P014_A2399T035_2017_09_14-2017_09_26","9239900947",2.4244642,1,2,0,0,0,0,0,0,0,0,0,0
"9239900970_A","9239900970_7_Y17SAR3_P014_A2399T035_2017_09_14-2017_09_26","9239900970",2.4244642,1,2,0,0,0,0,0,0,0,0,0,0
"9239901001_A","9239901001_9_Y17SBR1_P004_A2399T036_2018_05_07-2018_05_16","9239901001",1.5959407,1,2,0,0,0,0,0,0,0,0,0,0
"9239901020_A","9239901020_9_Y17SBR1_P004_A2399T036_2018_05_07-2018_05_16","9239901020",1.5959407,1,2,0,0,0,0,0,0,0,0,0,0
"9239901025_A","9239901025_7_Y16SAR4_P003_A2399T029_2016_09_01-2016_09_05","9239901025",1.4495527,1,2,0,0,0,0,0,0,0,0,0,0
"9239901098_A","9239901098_7_Y16SAR4_P003_A2399T029_2016_09_01-2016_09_05","9239901098",1.4495527,1,2,0,0,0,0,0,0,0,0,0,0
"9239901116_A","9239901116_7_Y17SAR3_P014_A2399T035_2017_09_14-2017_09_26","9239901116",2.4244642,1,2,0,0,0,0,0,0,0,0,0,0
"9239901179_A","9239901179_9_Y17SBR1_P004_A2399T036_2018_05_07-2018_05_16","9239901179",1.5959407,1,2,0,0,0,0,0,0,0,0,0,0
"9239901253_A","9239901253_7_Y16SAR4_P003_A2399T029_2016_09_01-2016_09_05","9239901253",1.4495527,1,2,0,0,0,0,0,0,0,0,0,0
"9239901328_A","9239901328_7_Y16SAR4_P003_A2399T029_2016_09_01-2016_09_05","9239901328",1.4495527,1,2,0,0,0,0,0,0,0,0,0,0
"9239901360_A","9239901360_9_Y17SBR1_P004_A2399T036_2018_05_07-2018_05_16","9239901360",1.5959407,1,3,0,1,0,0,0,0,0,0,0,0
"9239901557_A","9239901557_9_Y17SBR1_P004_A2399T036_2018_05_07-2018_05_16","9239901557",1.5959407,1,3,0,1,0,0,0,0,0,0,0,0
"92592_A","92592_7_Y17SAR3_P010_15T133_2018_05_07-2018_05_16","92592",2.100327,1,1,0,0,0,0,0,0,0,0,0,0
"92676_A","92676_10_Y14SAR4_P005_15T091_2014_07_17-2014_07_21","92676",2.573827,0,1,0,0,0,0,0,0,0,0,0,0
"92676_B","92676_7_Y14SAR4_P005_15T091_2016_03_03-2016_03_13","92676",2.4745147,1,1,0,0,0,0,0,0,0,0,0,0
"92739_A","92739_10_Y14SAR4_P005_15T091_2014_07_17-2014_07_21","92739",2.573827,0,1,0,0,0,0,0,0,0,0,0,0
"92739_B","92739_7_Y14SAR4_P005_15T091_2016_03_03-2016_03_13","92739",2.4745147,1,1,0,0,0,0,0,0,0,0,0,0
"92770_A","92770_7_Y13SAR1_P006_15T011_2013_03_05-2013_03_17","92770",2.473674,1,1,0,0,0,0,0,0,0,0,0,0
"92773_A","92773_10_Y13SAR1_P015_15T023_2013_04_12-2013_04_16","92773",2.13082,1,1,0,0,0,0,0,0,0,0,0,0
"92818_A","92818_7_Y14SAR3_P002_15T077_2016_04_04-2016_04_12","92818",2.533552,1,1,0,0,0,0,0,0,0,0,0,0
"601105_A","601105_7_Y18SAR2_P001_09T143_2018_03_12-2018_03_22","601105",2.4222467,1,1,0,0,0,0,0,0,0,0,0,0
"601157_A","601157_7_Y18SAR2_P001_09T143_2018_03_12-2018_03_22","601157",2.4222467,1,3,0,1,1,0,0,0,0,0,0,0
"601210_A","601210_7_Y15SAR1_P001_09T096_2015_02_16-2015_02_25","601210",1.947495,1,1,0,0,0,0,0,0,0,0,0,0
"601255_A","601255_7_Y15SAR1_P001_09T096_2015_02_16-2015_02_25","601255",1.947495,1,1,0,0,0,0,0,0,0,0,0,0
"601283_A","601283_7_Y15SAR1_P001_09T096_2015_02_16-2015_02_25","601283",1.947495,1,1,0,0,0,0,0,0,0,0,0,0
"601323_A","601323_7_Y15SAR1_P001_09T096_2015_02_16-2015_02_25","601323",1.947495,1,1,0,0,0,0,0,0,0,0,0,0
"601395_A","601395_7_Y15SAR1_P001_09T096_2015_02_16-2015_02_25","601395",1.947495,1,1,0,0,0,1,0,0,0,0,0,0
"609307_A","609307_9_Y17SAR3_P003_12T104_2018_02_12-2018_02_19","609307",2.3672585,1,1,0,0,0,0,0,0,0,0,0,0
"609330_A","609330_9_Y17SAR3_P003_12T104_2018_02_12-2018_02_19","609330",2.3672585,1,1,0,0,0,0,0,0,0,0,0,0
"609358_A","609358_9_Y17SAR3_P003_12T104_2018_02_12-2018_02_19","609358",2.3672585,1,1,0,0,0,2,0,0,0,0,0,0
"609396_A","609396_7_Y14SAR4_P005_12T067_2014_05_23-2014_06_01","609396",2.0463061,1,1,0,0,0,0,1,0,0,0,0,0
"609433_A","609433_7_Y14SAR4_P005_12T067_2014_05_23-2014_06_01","609433",2.0463061,1,1,0,0,0,0,0,0,0,0,0,0
"609571_A","609571_7_Y18SAR3_P002_12T122_2018_05_07-2018_05_16","609571",1.4988208,1,1,0,0,0,0,0,0,0,0,0,0
"609598_A","609598_7_Y18SAR3_P002_12T122_2018_05_07-2018_05_16","609598",1.4988208,1,1,0,0,0,0,0,0,0,0,0,0
"609912_A","609912_7_Y15SAR3_P004_12T086_2016_02_08-2016_02_14","609912",1.8213739,1,1,0,0,0,0,0,0,0,0,0,0
"609948_A","609948_7_Y15SAR3_P004_12T086_2016_02_08-2016_02_14","609948",1.8213739,1,1,0,0,0,0,0,0,0,0,0,0
"610054_A","610054_7_Y15SAR3_P004_12T086_2016_02_08-2016_02_14","610054",1.8213739,1,1,0,0,0,0,0,0,0,0,0,0
"610396_A","610396_7_Y16SAR4_P002_12T101_2017_04_19-2017_05_01","610396",1.5607373,1,1,0,0,0,0,0,0,0,0,0,0
"610398_A","610398_7_Y16SAR4_P002_12T101_2017_04_19-2017_05_01","610398",1.5607373,1,1,0,0,0,0,0,0,0,0,0,0
"610404_A","610404_7_Y16SAR4_P002_12T101_2017_04_19-2017_05_01","610404",1.5607373,1,1,0,0,0,0,0,0,0,0,0,0
"610474_A","610474_7_Y15SAR3_P004_12T089_2016_02_08-2016_02_14","610474",1.8627295,1,1,0,0,0,0,0,0,0,0,0,0
"610545_A","610545_7_Y15SAR3_P004_12T089_2016_02_08-2016_02_14","610545",1.8627295,1,1,0,0,0,0,0,0,0,0,0,0
"610700_A","610700_7_Y17SAR3_P002_12T103_2018_02_12-2018_02_19","610700",2.7533808,1,1,0,0,0,0,0,0,0,0,0,0
"610816_A","610816_7_Y17SAR3_P002_12T103_2018_02_12-2018_02_19","610816",2.7533808,1,1,0,0,0,0,0,0,0,0,0,0
"610846_A","610846_7_Y17SAR3_P002_12T103_2018_02_12-2018_02_19","610846",2.7533808,1,1,0,0,0,0,0,0,0,0,0,0
"610893_A","610893_7_Y14SAR4_P001_12T063_2014_05_23-2014_06_01","610893",1.6470896,1,1,0,0,0,0,0,0,0,0,0,0
"610997_A","610997_7_Y14SAR4_P001_12T063_2014_05_23-2014_06_01","610997",1.6470896,1,1,0,0,0,0,0,0,0,0,0,0
"611002_A","611002_8_Y14SAR4_P010_12T072_2016_04_04-2016_04_12","611002",2.0727983,1,1,0,0,0,0,0,0,0,0,0,0
"611051_A","611051_8_Y14SAR4_P010_12T072_2016_04_04-2016_04_12","611051",2.0727983,1,1,0,0,0,0,0,0,0,0,0,0
"611094_A","611094_8_Y14SAR4_P010_12T072_2016_04_04-2016_04_12","611094",2.0727983,1,1,0,0,0,0,0,0,0,0,0,0
"611220_A","611220_6_Y16SAR4_P002_12T100_2017_04_19-2017_05_01","611220",2.5025103,1,1,0,0,0,0,0,0,0,0,0,0
"611223_A","611223_6_Y16SAR4_P002_12T100_2017_04_19-2017_05_01","611223",2.5025103,1,1,0,0,0,0,0,0,0,0,0,0
"92944_A","92944_11_Y17SAR3_P012_12T136_2018_05_07-2018_05_16","92944",2.6274605,1,1,0,0,0,0,0,0,0,0,0,0
"93020_A","93020_7_Y14SAR4_P002_15T088_2014_05_23-2014_06_01","93020",1.5795939,1,1,0,0,0,0,0,0,0,0,0,0
"93023_A","93023_11_Y17SAR3_P012_12T136_2018_05_07-2018_05_16","93023",2.6274605,1,1,0,0,0,0,0,0,0,0,0,0
"93062_A","93062_7_Y14SAR4_P002_15T088_2014_05_23-2014_06_01","93062",1.5795939,1,1,0,0,0,0,0,0,0,0,0,0
"93167_A","93167_7_Y14SAR4_P002_15T088_2014_05_23-2014_06_01","93167",1.5795939,1,1,0,0,0,0,0,0,0,0,0,0
"93259_A","93259_7_Y17SAR3_P002_15T125_2018_04_09-2018_04_19","93259",2.7795937,1,1,0,0,0,0,0,0,0,0,0,0
"93354_A","93354_7_Y17SAR3_P002_15T125_2018_04_09-2018_04_19","93354",2.7795937,1,1,0,0,0,0,0,0,0,0,0,0
"93384_A","93384_7_Y17SAR3_P002_15T125_2018_04_09-2018_04_19","93384",2.7795937,1,1,0,0,0,0,1,0,0,0,0,0
"9352_A","9352_8_Y14SAR3_P005_12T056_2015_01_19-2015_01_26","9352",1.813847,1,1,0,0,0,0,0,0,0,0,0,0
"93604_A","93604_7_Y17SAR2_P005_15T123_2018_04_09-2018_04_19","93604",2.0562236,1,1,0,0,0,0,0,0,0,0,0,0
"93674_A","93674_7_Y17SAR2_P005_15T123_2018_04_09-2018_04_19","93674",2.0562236,1,1,0,0,0,0,0,0,0,0,0,0
"93803_A","93803_7_Y17SAR3_P003_15T126_2018_04_09-2018_04_19","93803",2.3334086,1,1,0,0,0,0,0,0,0,0,0,0
"93807_B","93807_10_Y14SAR3_P007_15T082_2017_04_19-2017_05_01","93807",1.7883683,0,1,0,0,0,0,0,0,0,0,0,0
"93807_A","93807_13_Y14SAR3_P007_15T082_2017_03_24-2017_04_02","93807",1.824358,1,1,0,0,0,0,0,0,0,0,0,0
"93807_C","93807_6_Y14SAR3_P007_15T082_2018_03_12-2018_03_22","93807",1.7093408,0,1,0,0,0,0,0,0,0,0,0,0
"93832_A","93832_7_Y17SAR3_P003_15T126_2018_04_09-2018_04_19","93832",2.3334086,1,1,0,0,0,0,0,0,0,0,0,0
"9388000001_A","9388000001_10_Y14SAR3_P012_A3880T010_2014_04_24-2014_05_04","9388000001",2.4188075,1,2,0,0,0,0,0,0,0,0,0,0
"9388000001_B","9388000001_6_Y14SAR3_P012_A3880T010_2014_04_24-2014_05_04","9388000001",2.3848114,0,2,0,0,0,0,0,0,0,0,0,0
"9388000002_A","9388000002_7_Y17SAR3_P013_A3880T034_2017_04_19-2017_05_01","9388000002",1.8223176,1,2,0,0,0,0,0,0,0,0,0,0
"9388000003_B","9388000003_10_Y15SBR1_P001_A3880T025_2016_05_02-2016_05_10","9388000003",1.6906537,0,2,0,0,0,0,0,0,0,0,0,0
"9388000003_A","9388000003_13_Y15SBR1_P001_A3880T025_2015_08_12-2015_08_17","9388000003",1.5304043,1,2,0,0,0,0,1,0,0,0,0,0
"9388000004_A","9388000004_6_Y13SBR1_P001_A3880T001_2013_08_30-2013_09_04","9388000004",1.8218501,1,2,0,0,0,0,0,0,0,0,0,0
"9388000005_A","9388000005_7_Y17SAR3_P014_A3880T035_2017_09_14-2017_09_26","9388000005",1.2750555,1,2,0,0,0,1,0,0,0,0,0,0
"9388000006_A","9388000006_7_Y13SBR1_P002_A3880T002_2013_08_30-2013_09_04","9388000006",2.130489,1,2,0,0,0,0,0,0,0,0,0,0
"9388000007_A","9388000007_8_Y16SBR1_P001_A3880T031_2016_09_01-2016_09_05","9388000007",2.3364453,1,2,0,0,0,0,0,0,0,0,0,0
"9388000022_A","9388000022_7_Y17SAR3_P014_A3880T035_2017_09_14-2017_09_26","9388000022",1.2750555,1,2,0,0,0,0,0,0,0,0,0,0
"9388000027_A","9388000027_7_Y13SBR1_P002_A3880T002_2013_08_30-2013_09_04","9388000027",2.130489,1,2,0,0,0,0,0,0,0,0,0,0
"9388000032_A","9388000032_8_Y16SBR1_P001_A3880T031_2016_09_01-2016_09_05","9388000032",2.3364453,1,2,0,0,0,0,0,0,0,0,0,0
"9388000033_A","9388000033_6_Y13SBR1_P001_A3880T001_2013_08_30-2013_09_04","9388000033",1.8218501,1,2,0,0,0,0,0,0,0,0,0,0
"9388000035_A","9388000035_7_Y17SAR3_P013_A3880T034_2017_04_19-2017_05_01","9388000035",1.8223176,1,2,0,0,0,0,0,0,0,0,0,0
"9388000041_A","9388000041_10_Y14SAR3_P012_A3880T010_2014_04_24-2014_05_04","9388000041",2.4188075,1,2,0,0,0,0,0,0,0,0,0,0
"611629_A","611629_6_Y15SAR3_P005_12T092_2015_04_14-2015_04_22","611629",2.4690013,1,1,0,0,0,0,0,0,0,0,0,0
"611647_A","611647_6_Y15SAR3_P005_12T092_2015_04_14-2015_04_22","611647",2.4690013,1,1,0,0,0,0,0,0,0,0,0,0
"617655_A","617655_7_Y14SAR3_P010_15T085_2016_05_02-2016_05_10","617655",1.528399,1,1,0,0,0,0,0,0,0,0,0,0
"617665_A","617665_7_Y14SAR3_P010_15T085_2016_05_02-2016_05_10","617665",1.528399,1,1,0,0,0,0,0,0,0,0,0,0
"617945_A","617945_7_Y13SAR1_P014_15T029_2013_04_12-2013_04_16","617945",2.3946323,1,1,0,0,0,0,0,0,0,0,0,0
"617989_A","617989_7_Y13SAR1_P014_15T029_2013_04_12-2013_04_16","617989",2.3946323,1,1,0,0,0,0,0,0,0,0,0,0
"618071_A","618071_7_Y14SAR2_P003_15T063_2014_04_02-2014_04_06","618071",2.8952684,1,1,0,0,0,0,0,0,0,0,0,0
"618100_A","618100_6_Y14SAR4_P001_15T087_2014_05_23-2014_06_01","618100",1.5646468,1,1,0,0,0,0,0,0,0,0,0,0
"618108_A","618108_7_Y14SAR2_P003_15T063_2014_04_02-2014_04_06","618108",2.8952684,1,1,0,0,0,0,0,0,0,0,0,0
"618116_A","618116_7_Y14SAR2_P003_15T063_2014_04_02-2014_04_06","618116",2.8952684,1,1,0,0,0,0,0,0,0,0,0,0
"618142_A","618142_6_Y14SAR4_P001_15T087_2014_05_23-2014_06_01","618142",1.5646468,1,1,0,0,0,0,0,0,0,0,0,0
"618143_A","618143_7_Y13SAR1_P014_15T029_2013_04_12-2013_04_16","618143",2.3946323,1,1,0,0,0,0,0,0,0,0,0,0
"618144_A","618144_7_Y14SAR2_P003_15T063_2014_04_02-2014_04_06","618144",2.8952684,1,1,0,0,0,0,0,0,0,0,0,0
"618151_A","618151_7_Y14SAR2_P003_15T063_2014_04_02-2014_04_06","618151",2.8952684,1,1,0,0,0,0,0,0,0,0,0,0
"618152_A","618152_7_Y13SAR1_P014_15T029_2013_04_12-2013_04_16","618152",2.3946323,1,1,0,0,0,0,0,0,0,0,0,0
"618220_A","618220_7_Y14SAR2_P003_15T063_2014_04_02-2014_04_06","618220",2.8952684,1,1,0,0,0,0,0,0,0,0,0,0
"618904_A","618904_10_Y14SAR4_P005_15T091_2014_07_17-2014_07_21","618904",2.573827,0,1,0,0,0,0,0,0,0,0,0,0
"618904_B","618904_7_Y14SAR4_P005_15T091_2016_03_03-2016_03_13","618904",2.4745147,1,1,0,0,0,0,0,0,0,0,0,0
"618906_A","618906_7_Y13SAR1_P006_15T011_2013_03_05-2013_03_17","618906",2.473674,1,1,0,0,0,0,0,0,0,0,0,0
"618912_A","618912_10_Y13SAR1_P015_15T023_2013_04_12-2013_04_16","618912",2.13082,1,1,0,0,0,0,0,0,0,0,0,0
"618929_A","618929_7_Y17SAR3_P010_15T133_2018_05_07-2018_05_16","618929",2.100327,1,1,0,0,0,0,0,0,0,0,0,0
"618930_A","618930_10_Y14SAR4_P005_15T091_2014_07_17-2014_07_21","618930",2.573827,0,1,0,0,0,0,0,0,0,0,0,0
"618930_B","618930_7_Y14SAR4_P005_15T091_2016_03_03-2016_03_13","618930",2.4745147,1,1,0,0,0,0,0,0,0,0,0,0
"618931_A","618931_7_Y13SAR1_P006_15T011_2013_03_05-2013_03_17","618931",2.473674,1,1,0,0,0,0,0,0,0,0,0,0
"618935_A","618935_7_Y13SAR1_P006_15T011_2013_03_05-2013_03_17","618935",2.473674,1,1,0,0,0,0,0,0,0,0,0,0
"618937_A","618937_10_Y14SAR4_P005_15T091_2014_07_17-2014_07_21","618937",2.573827,0,1,0,0,0,0,0,0,0,0,0,0
"618937_B","618937_7_Y14SAR4_P005_15T091_2016_03_03-2016_03_13","618937",2.4745147,1,1,0,0,0,0,0,0,0,0,0,0
"618938_A","618938_10_Y13SAR1_P015_15T023_2013_04_12-2013_04_16","618938",2.13082,1,1,0,0,0,1,0,0,0,0,0,0
"618941_A","618941_10_Y14SAR4_P005_15T091_2014_07_17-2014_07_21","618941",2.573827,0,1,0,0,0,0,0,0,0,0,0,0
