CATID,RA_OBJ,DEC_OBJ,z_spec,Mstar,ellip,PA,r_e,SURV_SAMI,BAD_CLASS
"9011901644",13.3724843402623,-0.677327986554853,0.04374938,10.386312,0.15219846,198.95886,3.8585153,2,0
"9011902901",15.324765077853,-1.00577140381986,0.051182497,9.867374,0.60816306,145.60536,4.463782,2,0
"9016800028",18.8196670082751,0.396840056931134,0.043601345,9.301667,0.50234485,264.56274,3.2692676,3,0
"9016800087",18.7863903646778,0.575989449422801,0.045306757,10.873647,0.47368675,264.2092,3.144891,7,0
"9016800105",18.8736786761253,0.331025112577243,0.042884786,9.530929,0.2519,216.399,2.8812978,8,0
"9016800203",18.9444220370043,0.545157635516097,0.040562324,9.243346,0.4740929,243.20255,1.7619469,3,0
"9016800351",18.4065924324717,0.423751440293568,0.04656428,10.174526,0.8239075,256.08228,6.176029,7,0
"9016800385",18.9234235391319,0.731265175801464,0.04356887,9.522345,0.31058377,79.69549,2.907546,8,0
"9016801114",18.097945564639,0.0791634476475675,0.045027878,10.424388,0.58063954,264.76758,3.3035223,2,0
"9239900004",329.372605288676,-7.79569219083991,0.05795381,11.322781,0.48087102,261.22162,6.4054,7,0
"9239900082",329.426597996687,-7.90547137745278,0.061703227,10.541163,0.35655946,221.42719,7.412628,7,0
"9239900178",329.388774861627,-7.59081072983671,0.056487348,10.633169,0.6304461,158.3952,3.5842981,7,0
"9239900366",329.40773601338,-7.47260258627776,0.059346527,10.088965,0.301588,250.84521,5.869918,8,0
"9008501489",10.8691813106564,-10.0810640325464,0.057701595,10.675601,0.29822367,184.62228,3.444116,2,0
"9008501684",9.64343379533608,-8.7663896297493,0.054156948,10.069483,0.44502234,209.21826,3.7257986,2,0
"9008501792",9.6749533145624,-8.65600498801256,0.05329855,10.253547,0.6455161,179.24127,2.2053702,2,0
"9008502293",11.6581564031385,-9.27897162389467,0.053059533,10.328661,0.40151042,192.25862,2.8645175,2,0
"9044200210",6.2983532,-33.3267441,0.047784798,9.963566,0.13828115,64.489494,4.838573,3,0
"9044200297",6.1351838,-32.7244873,0.04992875,9.533437,0.45836493,122.9022,2.1740284,3,0
"9044200565",6.8681288,-32.6460991,0.04982287,11.487734,0.28172493,50.06991,12.363945,2,0
"9403800057",356.8202515,-28.124033,0.029803185,10.505978,0.20834719,11.098905,4.024042,7,0
"9403800161",357.1590271,-28.1137314,0.034361456,10.258833,,,,7,0
"9403800248",357.2338562,-28.199316,0.026397616,9.759882,0.15069184,4.9321337,4.211686,7,0
"9403800252",357.0821228,-27.9019375,0.032614168,12.014706,0.76006067,59.21317,15.86538,7,1
"9403802497",357.4315186,-29.3715305,0.029970193,9.764518,0.39270452,165.69057,6.210706,2,0
"9011900011",14.055867985949,-1.23839880327462,0.048625406,10.014269,0.41189596,134.14691,9.380324,7,0
"9011900073",14.1351169598402,-1.18747523066132,0.03859032,10.217698,0.054935496,132.07376,0.9771018,7,0
"9011900680",13.5663649893291,-1.23935219327456,0.04502115,10.829175,0.2021699,234.55574,9.749038,7,0
"9011900865",13.6267933695797,-1.65593082064981,0.045084786,9.880249,0.6439013,162.18279,3.8905957,7,0
"9011901213",13.3182964216925,-1.32416302081299,0.044094265,9.528783,0.82866436,246.78847,6.309041,2,0
"9239901310",328.998550431284,-7.08070301083471,0.0631519,10.006482,0.6615379,155.32417,1.7239171,2,0
"9388000003",336.9682922,-30.5874138,0.05292274,10.099393,0.35178435,117.07722,1.659245,7,0
"9388000080",336.8313904,-30.4805622,0.055736173,10.121476,0.7600909,67.316124,2.9529133,7,0
"9388000130",336.7390137,-30.5920753,0.059086096,10.2502985,0.44643113,131.70924,33.6062,8,1
"9008500022",10.4366799954873,-9.33816317963635,0.046343207,10.140078,0.025009587,74.053665,1.6411687,7,0
"9008500080",10.5307068973571,-9.23846719308626,0.05563253,10.086249,0.5057702,235.83487,3.11499,7,0
"9008500236",10.6425474587829,-9.18140367149273,0.054621596,10.198046,0.6313843,174.37375,1.3654118,7,0
"9008500345",10.164503659134,-9.36929330525967,0.04850656,10.248946,0.43475398,134.78624,2.3256233,7,1
"9008500492",10.5428779305565,-8.93099705576378,0.058956604,10.257589,0.3855906,219.11566,4.1278887,8,0
"9008500748",10.9041890475056,-9.57376268716295,0.057947036,10.057036,0.06551097,120.71025,3.7077162,7,0
"9008500829",10.7583808994751,-9.77784690404392,0.04897179,10.317806,0.12553534,234.06352,1.5073853,7,0
"9008500968",10.6416390460867,-9.91172519119011,0.05858896,11.00893,0.09290238,210.29427,15.138369,2,0
"9011902870",14.8128343460802,-0.225147929931985,0.044713855,10.337582,0.07403754,236.81598,7.731987,2,0
"9016800065",18.8375807001983,0.342956758330064,0.04952094,9.8431425,0.09999659,151.66446,3.111841,8,0
"9016800079",18.6001176018818,0.470008790047395,0.04699327,10.138523,0.20424728,152.44225,3.9458754,7,0
"9016800386",19.0060062851467,0.198037015449879,0.045602858,9.5984335,0.5386968,107.58579,4.022464,8,0
"9016800428",18.8561772657237,0.0716573474253958,0.04258007,10.2840185,0.34650102,194.44572,3.1200633,7,0
"9016801234",19.5081707365325,0.314487032767172,0.041638833,10.112906,0.5523097,218.41216,6.4558816,2,0
"9239900035",329.359648387272,-7.86048864849026,0.05601214,10.576375,0.30200416,230.57843,5.6914845,7,0
"9239900039",329.341575522944,-7.8569151780723,0.05610301,10.419075,0.21045542,277.7469,3.5642467,7,0
"9239900112",329.346761585715,-7.93032427419292,0.057622697,10.2539625,0.4412704,310.999,4.3939548,7,0
"9239900272",329.12379289992,-7.7671284172881,0.05616115,9.763312,0.68171036,256.6348,3.8243775,3,0
"9239900293",329.207867625604,-7.58443299431009,0.0563113,10.043561,0.80149436,259.2745,2.3069868,7,0
"9239900385",329.113170954451,-7.98274018090326,0.05772189,10.3940935,0.525107,140.49727,3.799979,7,0
"9239900501",329.79963966248,-7.77056852950907,0.052542042,10.0537405,0.4350487,148.67444,4.085471,2,0
"9239900540",329.287957995343,-7.36826644589983,0.058823675,10.380283,0.0047837035,265.193,3.6297395,2,0
"9011900040",13.9999471843941,-1.2711948111889,0.04430916,9.64985,0.24694332,178.2967,1.7143006,7,0
"9011900081",14.1592555147076,-1.2980166143477,0.04197237,9.672258,0.004674816,244.96918,1.9446687,7,8
"9011900168",14.2440199853116,-1.2568858515511,0.044621002,10.276308,0.07438793,215.0127,2.6337173,7,0
"9011900170",14.1250668756476,-1.08702782777093,0.04800878,9.912812,0.41863754,204.49965,1.9996977,7,0
"9011900201",14.0909943758564,-1.44943384143062,0.046205297,10.025073,0.5587111,176.67134,2.5663254,7,0
"9011900222",13.8686223026521,-1.32377012257115,0.039594978,9.569715,0.3772427,211.57654,1.5742042,7,0
"9011900225",13.9402409640268,-1.08427763107061,0.042256873,9.823764,0.7095991,207.59283,3.780762,8,0
"9011900312",14.0472813133251,-1.53127902447304,0.048947193,10.351956,0.031634983,250.22934,4.8656945,7,0
"9011900342",13.9201756696875,-0.997225814518251,0.0446995,9.86282,0.68509823,185.0765,2.739765,7,0
"9011900421",13.7275056554865,-1.34074057317927,0.046605837,9.826851,0.20420137,186.37392,8.097419,8,0
"9011900436",13.8174831891418,-1.51407123635471,0.0405481,10.164338,0.5182947,124.09467,2.798254,7,1
"9011900656",14.4833883457265,-0.998926188702865,0.04195277,9.35033,0.0019021097,134.2891,1.9082923,3,0
"9011900671",14.3146317974379,-0.825155931051868,0.047615852,9.526315,0.221511,250.07518,2.886891,8,0
"9011901202",13.8825966170957,-0.53021958354713,0.04407459,10.583196,0.067685656,172.10924,4.813194,2,0
"9011901221",13.3148127277594,-1.20253259543893,0.042857032,9.735942,0.38055515,138.06137,17.528887,2,0
"9008501420",9.77820958246888,-8.799541591301,0.05491422,10.595889,0.13056831,192.57587,3.5774846,2,0
"9008501840",10.9924376394918,-10.1855520140829,0.04978084,10.3431425,0.039429948,158.3651,3.306144,2,0
"9044200079",6.5177016,-33.0893707,0.04919322,10.098281,0.27878252,105.10356,2.2163432,7,0
"9044200613",6.1530838,-32.4771042,0.050433703,10.114893,0.20591512,8.6175585,3.0226452,2,0
"9403800003",356.9465637,-28.1349773,0.027298154,10.472352,0.40056202,166.90042,1.8818481,7,0
"9403800026",356.8700867,-28.1405926,0.030434081,9.83642,0.14571308,149.77637,1.5701218,7,0
"9403800135",356.7854004,-28.2483864,0.024494406,9.577166,0.12250575,134.98418,25.921991,7,0
"9403800283",357.2503967,-28.0408497,0.03472119,10.105915,,,,8,0
"9403800560",356.8757324,-27.6621552,0.02895144,10.692582,0.32676196,191.53137,29.592163,7,0
"9403800813",357.6029358,-27.9405384,0.029234402,10.900113,0.646793,174.48369,6.461498,7,0
"9403801567",358.022644,-28.1567478,0.029556543,9.533011,0.3288422,115.77053,1.9915236,2,0
"9403802436",356.583313,-29.3851738,0.0328,9.615333,0.80368006,35.86834,6.4556055,2,0
"9403802507",355.4620056,-28.0246334,0.027995171,10.861442,0.39117962,153.42145,10.403782,2,0
"9011902360",13.098294146092,-1.83657471439553,0.044477437,10.746088,0.26613608,272.08716,8.217471,2,0
"9011902548",14.1019723265364,-2.44612792486119,0.04543933,9.899342,0.58355874,268.64243,1.8771508,2,0
"9016800272",18.592181080898,0.196922525952044,0.043378912,9.616094,0.45322502,194.81317,2.4724581,7,0
"9016800317",18.9154602917632,0.18745302428259,0.045504726,10.021555,0.67656523,225.37564,3.2244678,7,0
"9239900211",329.363741647291,-7.56604528174281,0.059067633,10.733545,0.5405512,160.93388,4.658944,7,0
"9239900222",329.345882602571,-8.02868787299655,0.052733436,10.044157,0.16606236,238.33684,2.8923082,8,0
"9239901020",330.047065819121,-7.57582002491319,0.059469365,10.112795,0.32086688,189.02237,1.0707476,2,0
"9388000051",336.9347839,-30.6698494,0.058695477,10.5417595,0.14339359,106.836716,3.410825,7,0
"9388000364",336.5085754,-30.4120998,0.057589576,10.500171,0.8332611,90.17657,10.228967,2,0
"9388000380",337.3866272,-30.8507957,0.055511322,10.430126,0.5380336,94.01471,5.496961,2,0
"9388000391",337.0742493,-30.1302242,0.055715933,10.918933,0.63735473,122.31556,5.0362453,2,0
"9008500018",10.4898030298337,-9.28199628840183,0.057177767,10.028619,0.20064019,153.2526,0.930207,7,0
"9008500103",10.4142949157241,-9.41457318807378,0.060075134,10.499727,0.088399224,219.64896,8.655777,7,0
"9008500228",10.571986356381,-9.47996017308961,0.052781034,10.062268,0.46489343,140.6121,2.81514,8,0
"9008500256",10.4663133734832,-9.53289326064425,0.055820104,10.2852545,0.5134356,89.423996,1.9097483,7,0
"9008500362",10.2235761782378,-9.10203681331202,0.056951005,10.040257,0.73570246,119.25799,2.485576,7,0
"9008500535",10.6728732233191,-8.94691113939058,0.050429337,10.415134,0.5590862,227.37569,6.8401194,8,0
"9008500851",10.3264349744028,-8.75415882006641,0.056592267,10.070979,0.1802481,157.85635,1.0448915,7,0
"9008502244",11.6372277393098,-9.25499716884199,0.05335352,10.382041,0.09869566,149.08424,2.5176115,2,0
"9091700084",355.4770508,-29.1074009,0.051034056,10.037797,0.55640906,18.245516,2.9389029,8,1
"9044200515",7.0178003,-32.9301872,0.049791645,10.869808,0.3061867,165.91502,6.2913666,2,0
"9403800007",356.960083,-28.1523323,0.032727662,10.5839,0.45557776,19.131922,3.867512,7,0
"9403800045",357.0213318,-28.1775436,0.027832394,10.025369,0.3381489,41.784756,3.8301198,7,0
"9403800094",356.9181213,-28.0017796,0.032409895,9.770459,0.3239382,138.10483,2.9194105,7,0
"9403800187",357.1804199,-28.1726856,0.02984798,9.804283,0.23677742,112.16899,3.2217402,7,0
"9403800619",357.1154785,-28.6347313,0.03585021,10.363276,0.4649576,21.035425,6.5893016,7,0
"9403801536",357.2422791,-29.0451088,0.03503142,10.165506,0.6186745,176.88025,7.264896,2,0
"9403801901",357.533905,-29.1014175,0.027454318,9.845138,0.12937206,-42.847034,5.0580807,2,0
"9011900025",14.0735016341419,-1.29539913330802,0.0472295,9.805207,0.37979275,125.814476,1.975591,7,0
"9011900144",13.9403797206439,-1.16331001104596,0.04276648,9.972035,0.6694324,143.90047,5.2416654,7,0
"9011900254",13.8285183175178,-1.27717029566239,0.044888865,11.338645,0.18684743,271.1386,11.838482,7,0
"9011900272",13.8771512679547,-1.41424309391645,0.043065038,10.6401205,0.19077227,227.3385,2.92074,7,0
"9011900298",14.0981053784898,-0.986897497806227,0.044029556,10.809507,0.4054316,155.66428,6.026561,7,0
"9011900338",13.77311429239,-1.23380164165114,0.044587452,10.348133,0.7915541,268.04654,4.3988767,7,0
"9011900430",14.395399865115,-1.39100530699299,0.04519241,11.389562,0.03982337,104.380394,10.565818,7,0
"9011900475",14.4403813122382,-1.33559082555154,0.046146844,9.852388,0.14759012,182.71838,2.4842565,8,0
"9011900617",13.9490689198512,-1.70272134260799,0.04314374,10.353411,0.35777447,165.28452,3.7833881,7,0
"9011901349",14.6184107941657,-0.657590350626972,0.044750992,9.625092,0.104774445,192.08784,7.7147255,2,0
"9239900641",329.102450918741,-8.19994689237761,0.060647905,10.889932,0.753464,134.90503,6.1673927,2,0
"9239900947",330.017682901677,-7.59524759822169,0.058537416,10.003326,0.8599234,155.85054,9.240397,2,0
"9239901001",329.939339494991,-7.38674118621967,0.06434913,11.040687,0.14299892,229.80165,5.157094,2,0
"9388000053",336.9230957,-30.4828262,0.062726095,10.100549,0.3530487,96.883064,3.9342875,7,0
"9388000073",336.9444275,-30.4332142,0.061534967,10.600255,0.61852443,155.76543,1.5876986,7,0
"9388000219",337.0762329,-30.2684536,0.053054854,11.104336,0.2768215,34.0777,6.122982,8,0
"9388000243",336.9708862,-30.2257385,0.058294382,10.838442,,,,7,1
"9008500074",10.376239595784,-9.26274070051165,0.04488264,10.726944,0.36644974,181.06596,8.974388,8,0
"9008500118",10.4000248590084,-9.18731114063918,0.055625483,10.358594,0.11466547,250.5108,3.1181042,7,0
"9008500171",10.5104085794387,-9.14456959146457,0.05597974,10.066037,0.6834445,178.69652,2.4284365,7,0
"9008500220",10.4673522085826,-9.50412622995671,0.05736136,11.139909,0.7032627,245.90155,12.151511,7,0
"9008500292",10.2100661275599,-9.22311961282392,0.053861573,10.3840275,0.5898596,136.3191,3.0133836,7,0
"9008500533",10.4518719998374,-8.89047733200159,0.05585483,10.005469,0.34027913,182.00574,1.4234184,7,0
"9008500542",10.2422005098658,-8.94651657786019,0.053679664,10.040476,0.22205247,151.5728,2.512651,7,0
"9008501150",10.0070369102225,-9.88122988268864,0.05768131,10.882193,0.38350198,241.69164,3.7410393,2,0
"9016800013",18.7297641283334,0.475642577014093,0.045099657,9.919879,0.59639007,132.97203,2.3187234,7,0
"9016800056",18.7598125056134,0.307437473187963,0.04641888,10.227052,0.7393804,110.95469,2.966283,7,0
"9016800063",18.6439332196391,0.342841079592927,0.046062764,9.580909,0.088782735,197.60854,2.9640377,7,0
"9016800084",18.6259949889274,0.528908917583855,0.046642173,10.224446,0.42247328,111.51849,3.1450312,7,0
"9016800123",18.8787553229059,0.312896371561686,0.048647646,10.062983,0.632836,174.26936,3.2528715,7,0
"9016800229",18.8184404724822,0.188735414775762,0.045000337,10.184414,0.33041167,180.3234,1.5296909,7,8
"9016800314",18.5903431656072,0.689800764229191,0.04472038,9.890432,0.5604186,253.8857,4.623042,7,0
"9239900011",329.404134945221,-7.82058102403176,0.057449665,10.27848,1.4264119E-4,237.10411,1.9416399,7,0
"9239900108",329.25715895302,-7.83959550624294,0.0621466,11.368175,0.3178725,284.9312,11.590633,7,0
"9239900169",329.222871492428,-7.90153250788314,0.06215734,10.506912,0.80121964,264.10126,2.9916008,7,0
"9011900115",14.0206721514828,-1.13594033184973,0.044962496,9.780833,0.1518493,192.34155,3.4194536,7,0
"9011900251",13.939929663257,-1.05483238483225,0.044032596,9.856388,0.24107006,165.26114,3.8791451,7,0
"9011900258",14.168109170566,-1.03453734378951,0.05259305,9.116578,0.6216699,257.83072,8.903286,3,0
"9011900422",13.936756062515,-1.58055445380652,0.04874522,9.764031,0.25718984,171.89389,1.7617949,7,0
"9011900772",14.6025313665667,-1.39468572518846,0.051645134,10.033112,0.19346526,164.05113,3.3322778,8,0
"9011900874",14.4737123645596,-0.814677290290452,0.041878037,10.902478,0.023153476,183.6553,3.63104,7,0
"9011901203",14.3638589505473,-0.568420900503277,0.04620446,10.522207,0.45595065,126.24611,11.368135,2,0
"9008501984",11.4543630606156,-9.74956333693111,0.05533925,11.0489645,0.35115933,126.565346,5.0916147,2,1
"9091700046",355.3459473,-29.3231831,0.050322946,10.271514,0.1596078,124.17784,4.1833076,7,0
"9044200030",6.4584241,-33.0777817,0.056003384,9.664113,0.11165871,19.898905,5.095839,3,0
"9044200032",6.400003,-33.1179352,0.052123357,10.69248,0.19027346,72.8075,5.657017,7,0
"9044200220",6.5824528,-33.2987022,0.053173497,9.867068,0.31009057,30.760277,4.4754367,3,0
"9044200483",6.8702526,-32.7166138,0.049343314,10.110962,0.56935555,11.787689,4.0550365,2,0
"9403800024",356.8735962,-28.1335258,0.026754454,10.269046,0.38246772,46.194298,6.390582,7,1
"9403800035",356.8690186,-28.1092262,0.027445797,11.339975,0.19099501,134.0764,15.989826,7,0
"9403800466",356.4691467,-28.047945,0.030148001,9.630838,0.48237327,134.05104,5.267094,7,0
"9403800992",356.5671387,-27.5101299,0.028938044,9.676443,0.21804646,171.02975,7.6385107,2,0
"9239900903",329.7249469092,-7.25883966373026,0.052520882,11.04129,0.3794078,184.3662,10.587966,2,0
"9388000256",337.1757202,-30.2600555,0.058834825,10.682936,0.35362366,111.2924,4.379312,7,0
"9388000297",337.4267273,-30.5834579,0.053846005,9.823018,0.72836936,163.56131,6.9083166,3,0
"9008500024",10.4172392524443,-9.30426745407099,0.056014862,10.753547,0.3295579,221.40587,2.9372146,7,0
"9008500042",10.4008963073197,-9.32508429188939,0.05451584,10.522638,0.09365919,230.98563,1.7948344,7,0
"9008500070",10.388634237302,-9.24904563116976,0.058666002,10.627803,0.5894528,172.70447,3.3418436,7,0
"9008500347",10.3293147028279,-9.57330576179402,0.05827972,10.257658,5.665232E-4,137.13727,1.8135566,7,0
"9008500356",10.5250777646317,-9.60176238993652,0.05285188,10.38186,0.35926813,223.10957,3.742524,7,0
"9008500761",10.9332200140696,-9.07299512336026,0.050129447,9.684237,0.39784417,246.86644,6.2381797,3,0
"9008501098",10.7672749944505,-8.66784825388227,0.056612495,10.144365,0.44328016,207.80037,4.34534,2,0
"9011901976",14.3349599892111,-0.279924996826983,0.045185007,9.792855,0.6858368,199.51062,2.9637022,2,0
"9016800093",18.6827575975227,0.286029828924826,0.04530309,10.420961,0.38563445,114.78994,7.1461387,8,0
"9016800125",18.7479544118838,0.245757446284921,0.042672127,9.048063,0.07322231,259.824,1.163338,3,0
"9016800138",18.8799201894903,0.299236934962232,0.04679518,10.872604,0.19953229,215.0472,5.115042,7,0
"9016800231",18.7896375905277,0.681426821962324,0.0431807,10.074238,0.26631528,244.16504,9.317841,7,0
"9016800276",18.9368673367813,0.233316280088854,0.04455861,10.390971,0.72792137,180.68626,4.2570534,7,0
"9016800679",18.6993899890389,0.959677908021505,0.041921772,10.034436,0.7974586,207.28807,2.8734162,2,0
"9239900416",329.547716082474,-7.47432236060514,0.056364533,10.063494,0.19840015,285.89957,4.5663614,8,0
"9239900588",329.862693162626,-7.78305688429267,0.051208876,10.670684,0.32096717,160.72107,3.5430274,2,0
"9091700088",355.400116,-29.3876534,0.0469059,9.684281,0.74611753,35.179688,3.753996,3,0
"9044200330",6.655911,-32.7033806,0.05109191,10.462963,0.59956396,136.01358,2.244054,2,0
"9403800005",356.9254761,-28.1259537,0.029741017,10.815976,0.17721699,108.99732,4.913454,7,0
"9403800013",356.8982544,-28.1255093,0.030942006,10.201451,0.18221004,31.485374,2.454106,7,0
"9403800159",356.7424927,-28.0486794,0.026706906,10.029956,0.16953294,31.466002,1.4067252,7,0
"9403800231",357.0843811,-27.9198055,0.034110874,11.885789,0.6363124,154.42317,37.985794,8,0
"9403800397",357.3148499,-27.9761829,0.0338905,10.538879,0.6176555,113.16335,11.371217,7,0
"9403800694",356.4216919,-27.8076305,0.030624766,9.799824,0.6186281,156.4807,4.3233027,7,0
"9403801299",357.8755798,-28.3470135,0.026858168,9.58542,0.083851606,125.55859,3.8075578,2,0
"9403801376",357.8381653,-28.5301285,0.028591605,10.1492815,0.4328432,39.56761,7.8441443,2,0
"9403801710",358.0802612,-28.2920933,0.03152155,9.777414,0.5875647,146.23334,7.408841,2,0
"9011900003",14.0745767980926,-1.26213395249889,0.03849665,10.205531,,,,7,0
"9011900024",14.1066191825652,-1.26247164501506,0.038231876,11.460869,0.14158277,122.804115,14.154416,7,0
"9011900080",14.1222061011073,-1.34013490754116,0.04399575,10.239025,0.09237728,121.96775,1.2391135,7,0
"9011900256",14.1654526827308,-1.4748566486843,0.04300244,10.244798,0.10462718,95.05821,2.1837852,7,0
"9011900314",13.9163054764255,-1.48903670254614,0.042798195,10.42077,0.3604504,173.4609,7.1777806,7,0
"9011900376",14.2853884559312,-1.49403747079139,0.044590846,10.028207,0.40372053,148.75682,4.741935,7,0
"9011900395",14.1888552699934,-0.940773656293601,0.043625344,9.995746,0.27614796,264.4145,1.5907128,7,0
"9011900670",14.1263752894524,-1.74803982186816,0.048951056,9.370788,0.5039253,237.56245,3.8735626,3,0
"9011900908",14.5088932299941,-0.826949223661683,0.04441956,9.562705,0.74726874,211.86491,3.270911,7,0
"9011901092",14.6199796060177,-0.817690171547448,0.04559249,9.59714,0.5213377,244.29,2.3743963,2,0
"9011901134",13.4452678228525,-0.883144653563335,0.047202386,10.3971615,0.44342867,240.43834,3.2466683,2,0
"9011901241",14.4436116931045,-0.582290073330303,0.04600977,10.647869,0.3190314,90.480354,3.5950968,2,0
"9011901262",13.5842495100358,-1.87080905490844,0.04502097,10.255759,0.44389784,151.53029,6.326851,2,0
"9011901314",13.6433980848618,-1.93324734683634,0.044521812,9.704821,0.4362742,170.74893,2.8909771,2,0
"9011902057",13.0400042218897,-1.11911369447476,0.041367557,10.192786,0.76853627,156.58124,8.562353,2,0
"9011902863",14.2162175068965,0.0058435720956396,0.04481857,10.953868,0.18169025,197.43324,10.534783,2,0
"9016800029",18.8052919229108,0.491192129022725,0.04239733,9.330087,0.16266517,242.89671,2.6251779,3,0
"9016800109",18.6070185746345,0.536088810056737,0.04102362,10.463356,0.28946844,167.57231,9.225653,8,0
"9016800425",18.5657918678388,0.765338144464475,0.04251078,10.679517,0.033212297,224.17365,9.446788,8,0
"9239900056",329.292254862367,-7.81580342355178,0.059305504,10.3373995,0.10870802,183.27501,1.3200275,7,0
"9239900088",329.475273169864,-7.70200638834774,0.060103294,10.568703,0.45277697,273.36517,3.2173662,7,0
"9239900119",329.243827271047,-7.8119855679718,0.061435614,10.905558,0.12783112,214.25368,4.088512,7,0
"9239900370",329.396864881538,-7.46726950831121,0.05683284,10.010496,0.52447945,266.4,3.3889632,7,0
"9239901328",328.989917076106,-8.50793280010114,0.059654046,10.483411,0.2342149,159.72572,4.3683867,2,0
"9239901359",328.690858446907,-7.34144705267256,0.05927605,10.895883,0.415794,147.32043,4.653569,2,0
"9388000033",336.9041443,-30.5640945,0.0616063,10.668649,0.71405834,135.7226,4.1303506,7,0
"9388000046",337.0046997,-30.6671867,0.060360495,10.68793,0.7357734,2.658217,8.228548,7,0
"9388000105",337.1416931,-30.6827698,0.057532873,10.496058,0.5857718,82.505455,2.1769338,7,0
"9388000522",337.5975037,-30.6819973,0.057320297,10.067218,0.4866401,150.01385,1.075793,2,0
"9008500068",10.3956156739468,-9.36066023636977,0.05697498,10.189114,0.10291277,174.0629,2.0018082,7,8
"9008500096",10.3701016116481,-9.23295198285023,0.046795055,10.90576,0.18225464,134.07072,5.947524,7,0
"9008500805",10.618299019684,-9.8272781654225,0.050116874,9.695022,0.35764065,236.42358,3.2641447,3,0
"9008501058",10.8492633179716,-9.86486495857702,0.04974548,10.052617,0.57375276,108.317604,1.1045872,2,0
"9011900038",14.0044289421945,-1.23912740177965,0.04461171,9.506463,0.6641265,187.41843,2.9342797,7,0
"9011900096",13.9965846599021,-1.16350415371817,0.04594328,9.9015665,0.5510031,136.98897,2.9520538,7,0
"9011900152",13.9094434741456,-1.27946372942866,0.04419724,9.703406,0.20842299,256.30276,4.902653,8,0
"9011900309",14.2029015083947,-1.49228034638775,0.049768765,9.538408,0.05696696,160.55263,2.5851076,7,0
"9011900402",14.3072983309066,-1.01223966295417,0.03921363,10.806762,0.3469475,226.34647,3.2729747,7,0
"9011900459",14.1928522401555,-1.60389182619675,0.041224137,9.819076,0.26105323,168.62193,2.604621,7,0
"9011900460",14.0753318252852,-1.62581447982203,0.044742458,10.223298,0.42352888,161.23178,5.2187767,7,0
"9011900885",13.4960126984509,-1.45285245344271,0.04369669,10.456133,0.5675385,116.807365,4.976267,7,0
"9011901371",14.5275120002683,-0.576222209714418,0.042922817,10.30988,0.050135203,109.28023,3.9640133,2,0
"9044200027",6.3399973,-33.105278,0.048244115,11.070837,0.42701182,109.68979,33.13739,8,0
"9044200075",6.4881577,-32.9655876,0.052403904,10.132987,0.67532396,50.627037,6.1462173,8,0
"9044200096",6.4839373,-33.1581192,0.05395333,10.023777,0.42477757,191.76245,3.6126945,7,0
"9044200289",5.9518008,-32.9378815,0.052005604,9.994972,0.69797593,76.642876,2.2128234,3,0
"9044200437",6.0135865,-33.4337578,0.051563147,13.959124,0.43918404,169.29675,2.5310168,2,0
"9044201031",5.4648471,-33.2782669,0.049087312,10.707376,0.19143406,117.94818,3.5766861,2,0
"9403800004",356.9304199,-28.1566486,0.026964389,9.903342,0.21094114,52.627808,2.4437065,7,0
"9403800014",356.8973694,-28.1251717,0.027958795,10.09565,,,,7,3
"9403800017",356.9754333,-28.1655273,0.030248815,10.136244,0.21459591,184.4379,4.7371707,7,0
"9403800484",356.5717468,-27.85359,0.02705893,9.286675,0.46293426,147.47298,5.590975,3,0
"9403800757",356.286499,-28.2701225,0.027676942,10.463157,0.5633896,108.05277,4.9120317,7,0
"9403801138",356.719696,-28.8967781,0.033753484,9.63524,0.60088956,102.63595,4.953015,2,0
"9403801291",357.8969727,-28.0792809,0.028519753,10.526413,0.36627063,74.34481,6.3011146,2,0
"9403802044",355.6808167,-27.8745365,0.029948635,10.152479,0.07312634,127.38165,7.997749,2,0
"9403802115",356.7225037,-29.2980404,0.033987295,9.548608,0.5155228,32.704063,5.6161585,2,0
"9403802417",358.2969666,-28.5905685,0.03001372,9.711061,0.8850506,120.661514,14.079871,2,0
"9239900615",329.609503595323,-7.36501895972805,0.060726907,10.537164,0.16693607,240.28728,8.336479,2,0
"9239901047",329.277813047905,-7.10090302494925,0.06570115,10.665438,0.5020511,328.95462,5.2040606,2,0
"9388000022",337.0224915,-30.6068726,0.060289126,10.079268,0.4317758,76.67385,1.6958674,7,0
"9388000597",336.3281555,-30.4372044,0.058205355,10.307098,2.931055E-4,150.27185,1.7786642,2,0
"9388000825",336.4755859,-31.1120949,0.05982719,10.244561,0.35126692,38.376125,3.4623244,2,0
"9008500161",10.32919915197,-9.38985122817612,0.049822234,9.623854,0.08243312,183.80096,2.9037359,3,0
"9008500394",10.7720052139108,-9.42579771185958,0.054189485,10.532922,0.6443247,243.7191,2.7472367,7,0
"9008500463",10.2462214849354,-8.99950151610506,0.056655172,10.222789,0.72489905,156.04477,1.1627002,7,0
"9008500744",10.3963988368932,-9.81024075645135,0.055316146,10.115624,0.6323163,242.919,1.5950809,7,0
"9008500795",10.1147042877004,-9.72010340301328,0.05764509,10.594065,0.277066,181.16841,6.542269,7,0
"9008500951",10.6444489120166,-9.89894788667892,0.058343694,10.492844,0.5064814,262.39438,3.9578183,7,0
"9008501384",9.64526825559771,-9.47457382223229,0.055266876,10.711517,0.5698462,181.62445,5.8584604,2,0
